trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
20,False,"{'a': 0.9, 'e': 0.6703200460356393}",25,0,-175.4027073208281,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 3}",0
21,False,"{'a': 0.9, 'e': 0.6570468198150567}",20,0,-38.06024600281487,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
22,False,"{'a': 0.9, 'e': 0.6440364210831414}",30,0,-241.5148090772747,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 5}",0
23,False,"{'a': 0.9, 'e': 0.631283645506926}",25,0,-138.50528034892582,"{0: 11, 1: 4, 2: 9, 3: 0, 4: 1}",0
24,False,"{'a': 0.9, 'e': 0.6187833918061408}",30,0,-189.66048029593304,"{0: 17, 1: 3, 2: 7, 3: 0, 4: 3}",0
25,False,"{'a': 0.9, 'e': 0.6065306597126334}",20,14,7.116825557607225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,False,"{'a': 0.9, 'e': 0.5945205479701944}",25,0,-77.91262357952208,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
27,False,"{'a': 0.9, 'e': 0.5827482523739896}",30,0,-104.77495823112262,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
28,False,"{'a': 0.9, 'e': 0.5712090638488149}",25,13,-56.319065834081876,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
29,False,"{'a': 0.9, 'e': 0.559898366565402}",20,0,-159.8856950626291,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
30,False,"{'a': 0.9, 'e': 0.5488116360940265}",20,2,-48.88262007608335,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
31,False,"{'a': 0.9, 'e': 0.5379444375946745}",35,0,-94.88541787785104,"{0: 24, 1: 4, 2: 5, 3: 1, 4: 1}",0
32,False,"{'a': 0.9, 'e': 0.5272924240430485}",20,0,-84.61483010163572,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
33,False,"{'a': 0.9, 'e': 0.5168513344916992}",25,0,-127.25567940259863,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
34,False,"{'a': 0.9, 'e': 0.5066169923655895}",20,0,-64.25860502998343,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
35,False,"{'a': 0.9, 'e': 0.49658530379140947}",20,0,-185.6099588555579,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
36,False,"{'a': 0.9, 'e': 0.4867522559599717}",20,0,-93.23945175248642,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
37,False,"{'a': 0.9, 'e': 0.4771139155210344}",25,0,-143.88242444281644,"{0: 16, 1: 5, 2: 1, 3: 0, 4: 3}",0
38,False,"{'a': 0.9, 'e': 0.46766642700990924}",25,0,-75.9418471900919,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
39,False,"{'a': 0.9, 'e': 0.4584060113052235}",20,0,-147.21277719532287,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
40,False,"{'a': 0.9, 'e': 0.44932896411722156}",30,0,-164.03061717049124,"{0: 17, 1: 7, 2: 3, 3: 0, 4: 3}",0
41,False,"{'a': 0.9, 'e': 0.44043165450599925}",20,0,-73.36170814413413,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
42,False,"{'a': 0.9, 'e': 0.43171052342907973}",30,0,-35.8697493956523,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
43,False,"{'a': 0.9, 'e': 0.4231620823177488}",20,0,-48.63054281660978,"{0: 12, 1: 6, 2: 1, 3: 1, 4: 0}",0
44,False,"{'a': 0.9, 'e': 0.4147829116815814}",20,0,-182.75869817860007,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
45,False,"{'a': 0.9, 'e': 0.4065696597405991}",25,0,-2.805509553487126,"{0: 20, 1: 5, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.9, 'e': 0.39851904108451414}",20,0,-125.21005066440031,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
47,False,"{'a': 0.9, 'e': 0.3906278353585211}",25,0,-67.94752702454565,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
48,False,"{'a': 0.9, 'e': 0.38289288597511206}",20,0,-70.4822954862434,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
49,False,"{'a': 0.9, 'e': 0.37531109885139957}",25,0,-30.49553140009281,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
50,False,"{'a': 0.9, 'e': 0.36787944117144233}",20,0,-111.84801743469109,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
51,False,"{'a': 0.9, 'e': 0.3605949401730783}",20,0,-113.62844434260477,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",1
52,False,"{'a': 0.9, 'e': 0.35345468195878016}",35,0,-109.8680655489879,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
53,False,"{'a': 0.9, 'e': 0.3464558103300574}",25,0,-82.65447149788012,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
54,False,"{'a': 0.9, 'e': 0.3395955256449391}",20,0,-39.40075138012124,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
55,False,"{'a': 0.9, 'e': 0.33287108369807955}",25,0,-54.97818750421469,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
56,False,"{'a': 0.9, 'e': 0.32627979462303947}",20,0,-96.0095262942535,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
57,False,"{'a': 0.9, 'e': 0.31981902181630384}",20,11,-57.76757533047978,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
58,False,"{'a': 0.9, 'e': 0.3134861808826053}",20,0,-141.27141128552154,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
59,False,"{'a': 0.9, 'e': 0.30727873860113125}",20,0,-71.19786150222711,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
60,False,"{'a': 0.9, 'e': 0.30119421191220214}",25,0,-194.88773485629514,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
61,False,"{'a': 0.9, 'e': 0.2952301669240142}",30,0,-197.57692031085867,"{0: 19, 1: 1, 2: 6, 3: 0, 4: 4}",0
62,False,"{'a': 0.9, 'e': 0.2893842179390506}",20,0,-138.75882865886246,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
63,False,"{'a': 0.9, 'e': 0.2836540264997704}",20,0,-150.1319572307572,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
64,False,"{'a': 0.9, 'e': 0.27803730045319414}",20,0,-73.6511835149787,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
65,False,"{'a': 0.9, 'e': 0.2725317930340126}",30,10,-115.2582666619638,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",1
66,False,"{'a': 0.9, 'e': 0.26713530196585034}",20,0,-159.91101745621222,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
67,False,"{'a': 0.9, 'e': 0.261845668580326}",20,0,-102.78992589927685,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
68,False,"{'a': 0.9, 'e': 0.2566607769535559}",20,0,-116.64828734181799,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
69,False,"{'a': 0.9, 'e': 0.25157855305975646}",25,0,-103.76946543598014,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
70,False,"{'a': 0.9, 'e': 0.24659696394160643}",20,0,-111.38609342256791,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
71,False,"{'a': 0.9, 'e': 0.24171401689703645}",20,0,-91.68773177832567,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
72,False,"{'a': 0.9, 'e': 0.23692775868212176}",25,0,-189.48164980252977,"{0: 14, 1: 6, 2: 1, 3: 0, 4: 4}",0
73,False,"{'a': 0.9, 'e': 0.23223627472975883}",20,6,-51.782665996839555,"{0: 7, 1: 4, 2: 2, 3: 1, 4: 0}",1
74,False,"{'a': 0.9, 'e': 0.22763768838381274}",30,14,-24.99102911770587,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
75,False,"{'a': 0.9, 'e': 0.22313016014842982}",25,0,-161.0412207818887,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
76,False,"{'a': 0.9, 'e': 0.21871188695221475}",20,0,-56.65096028087703,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
77,False,"{'a': 0.9, 'e': 0.21438110142697794}",25,0,-62.54860498933393,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
78,False,"{'a': 0.9, 'e': 0.21013607120076472}",20,0,-93.28539537974113,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
79,False,"{'a': 0.9, 'e': 0.20597509820488344}",25,0,-113.24294681748727,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
80,False,"{'a': 0.9, 'e': 0.20189651799465538}",20,0,-100.04096368232608,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
81,False,"{'a': 0.9, 'e': 0.19789869908361465}",20,0,-123.7603055925291,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
82,False,"{'a': 0.9, 'e': 0.19398004229089189}",25,0,-218.5061772258979,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 5}",0
83,False,"{'a': 0.9, 'e': 0.1901389801015205}",30,0,-190.77328941388922,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 3}",0
84,False,"{'a': 0.9, 'e': 0.18637397603940997}",20,0,-78.39061150637828,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
85,False,"{'a': 0.9, 'e': 0.18268352405273466}",25,0,-105.39828871992668,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
86,False,"{'a': 0.9, 'e': 0.17906614791149322}",25,0,-161.8715279041245,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
87,False,"{'a': 0.9, 'e': 0.17552040061699686}",20,0,-118.66513210794074,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
88,False,"{'a': 0.9, 'e': 0.17204486382305054}",20,0,-80.42404765583876,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
89,False,"{'a': 0.9, 'e': 0.1686381472685955}",20,0,-82.07781437949265,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
90,False,"{'a': 0.9, 'e': 0.16529888822158653}",25,0,-103.264156100345,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
91,False,"{'a': 0.9, 'e': 0.16202575093388075}",30,0,-158.01100738975734,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
92,False,"{'a': 0.9, 'e': 0.15881742610692068}",30,0,-169.19082056668202,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
93,False,"{'a': 0.9, 'e': 0.1556726303679973}",30,0,-172.70049102723888,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
94,False,"{'a': 0.9, 'e': 0.15259010575688386}",25,0,-57.80210239441559,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
95,False,"{'a': 0.9, 'e': 0.14956861922263504}",20,11,-65.43540876388872,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
96,False,"{'a': 0.9, 'e': 0.14660696213035015}",20,0,-31.294935881261843,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
97,False,"{'a': 0.9, 'e': 0.14370394977770293}",25,0,-141.79239100010324,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
98,False,"{'a': 0.9, 'e': 0.140858420921045}",30,0,-283.6442309067347,"{0: 11, 1: 5, 2: 9, 3: 1, 4: 4}",0
99,False,"{'a': 0.9, 'e': 0.13806923731089282}",25,0,-115.67042254418732,"{0: 12, 1: 7, 2: 5, 3: 0, 4: 1}",0
100,False,"{'a': 0.9, 'e': 0.1353352832366127}",30,0,-189.31786087333924,"{0: 16, 1: 4, 2: 7, 3: 0, 4: 3}",0
101,False,"{'a': 0.9, 'e': 0.13265546508012172}",20,0,-93.03530915580511,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
102,False,"{'a': 0.9, 'e': 0.1300287108784259}",30,0,-143.83002896456327,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
103,False,"{'a': 0.9, 'e': 0.12745396989482075}",20,2,-79.97817409054329,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
104,False,"{'a': 0.9, 'e': 0.12493021219858241}",25,0,-138.43275162791218,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
105,False,"{'a': 0.9, 'e': 0.1224564282529819}",20,0,-119.36074210317094,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
106,False,"{'a': 0.9, 'e': 0.12003162851145673}",20,6,-127.67323673426658,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
107,False,"{'a': 0.9, 'e': 0.11765484302177918}",20,0,-91.79686019094608,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
108,False,"{'a': 0.9, 'e': 0.11532512103806251}",20,9,-78.42928328040081,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 2}",1
109,False,"{'a': 0.9, 'e': 0.11304153064044985}",20,0,-99.29887004805802,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
110,False,"{'a': 0.9, 'e': 0.11080315836233387}",35,0,-277.46092552771245,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 6}",0
111,False,"{'a': 0.9, 'e': 0.10860910882495796}",30,9,-16.699291277368346,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
112,False,"{'a': 0.9, 'e': 0.1064585043792528}",25,0,-94.44986652567508,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
113,False,"{'a': 0.9, 'e': 0.104350484754765}",25,0,-108.22584052137475,"{0: 13, 1: 6, 2: 5, 3: 0, 4: 1}",0
114,False,"{'a': 0.9, 'e': 0.10228420671553744}",25,0,-125.8975856823137,"{0: 10, 1: 7, 2: 7, 3: 0, 4: 1}",0
115,False,"{'a': 0.9, 'e': 0.1002588437228037}",20,0,-135.2361665211429,"{0: 9, 1: 6, 2: 2, 3: 1, 4: 2}",0
116,False,"{'a': 0.9, 'e': 0.09827358560436154}",20,0,-120.91507349024418,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
117,False,"{'a': 0.9, 'e': 0.09632763823049303}",20,0,-45.58749775996141,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
118,False,"{'a': 0.9, 'e': 0.09442022319630235}",25,0,-127.87826434108958,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
119,False,"{'a': 0.9, 'e': 0.09255057751034329}",20,0,-190.3577268842933,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
120,False,"{'a': 0.9, 'e': 0.09071795328941251}",20,0,-207.6360575491726,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 4}",0
121,False,"{'a': 0.9, 'e': 0.08892161745938634}",20,0,-101.36062409038993,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
122,False,"{'a': 0.9, 'e': 0.0871608514619813}",35,0,-151.84308034792625,"{0: 22, 1: 5, 2: 5, 3: 1, 4: 2}",0
123,False,"{'a': 0.9, 'e': 0.08543495096732123}",25,0,-92.89073172639156,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
124,False,"{'a': 0.9, 'e': 0.08374322559219596}",25,0,-23.737825339684886,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
125,False,"{'a': 0.9, 'e': 0.0820849986238988}",25,0,-62.03720187964202,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
126,False,"{'a': 0.9, 'e': 0.08045960674953244}",20,0,-74.47623234746041,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
127,False,"{'a': 0.9, 'e': 0.07886639979067495}",25,0,-56.5113549954409,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
128,False,"{'a': 0.9, 'e': 0.07730474044329974}",20,0,-65.03193791749754,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
129,False,"{'a': 0.9, 'e': 0.07577400402284548}",30,0,-170.9272586025617,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
130,False,"{'a': 0.9, 'e': 0.07427357821433388}",30,0,-104.44179419450097,"{0: 16, 1: 8, 2: 4, 3: 2, 4: 0}",0
131,False,"{'a': 0.9, 'e': 0.07280286282743559}",20,0,-97.4583846467357,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
132,False,"{'a': 0.9, 'e': 0.07136126955638605}",20,0,-105.26101553452517,"{0: 9, 1: 3, 2: 6, 3: 2, 4: 0}",0
133,False,"{'a': 0.9, 'e': 0.06994822174465536}",20,0,-149.71780790065023,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
134,False,"{'a': 0.9, 'e': 0.06856315415427791}",20,0,-66.93817696737773,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
135,False,"{'a': 0.9, 'e': 0.06720551273974976}",25,0,-72.4877110913334,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
136,False,"{'a': 0.9, 'e': 0.06587475442640295}",20,0,-44.993674099758024,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
137,False,"{'a': 0.9, 'e': 0.06457034689316847}",20,11,-14.387253557638594,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
138,False,"{'a': 0.9, 'e': 0.0632917683596407}",25,0,-102.59526348680993,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
139,False,"{'a': 0.9, 'e': 0.06203850737735829}",25,0,-122.65158431805858,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
140,False,"{'a': 0.9, 'e': 0.06081006262521795}",25,0,-193.9970091879489,"{0: 12, 1: 1, 2: 8, 3: 2, 4: 2}",0
141,False,"{'a': 0.9, 'e': 0.05960594270893937}",25,0,-127.25399852668704,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
142,False,"{'a': 0.9, 'e': 0.05842566596450083}",20,0,-123.85003078181622,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
143,False,"{'a': 0.9, 'e': 0.05726876026546736}",25,4,-86.59716433013298,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 1}",1
144,False,"{'a': 0.9, 'e': 0.056134762834133725}",20,0,-95.75667927411752,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
145,False,"{'a': 0.9, 'e': 0.05502322005640723}",25,0,-109.38281544573398,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
146,False,"{'a': 0.9, 'e': 0.05393368730035602}",20,0,-63.87320077291854,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
147,False,"{'a': 0.9, 'e': 0.05286572873835037}",25,0,-119.47205573412606,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
148,False,"{'a': 0.9, 'e': 0.05181891717272583}",20,0,-143.62575077308733,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
149,False,"{'a': 0.9, 'e': 0.0507928338648985}",20,0,-45.147045102387615,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
150,False,"{'a': 0.9, 'e': 0.049787068367863944}",20,8,20.989043597038048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.9, 'e': 0.04880121836201296}",25,17,17.432571966718637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.9, 'e': 0.04783488949419837}",25,0,35.736416682848144,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,False,"{'a': 0.9, 'e': 0.046887695219988486}",20,10,17.71978018016786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.9, 'e': 0.045959256649044204}",25,11,24.506815154924947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.9, 'e': 0.0450492023935578}",20,9,21.197306983704866,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.9, 'e': 0.04415716841969286}",25,15,17.464086471344068,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.9, 'e': 0.043282797901965896}",20,12,16.278513965769633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.9, 'e': 0.042425741080511385}",20,0,26.50337363436463,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.9, 'e': 0.04158565512117316}",20,14,10.013214097611481,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.9, 'e': 0.04076220397836621}",30,20,-23.041862156216748,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
161,False,"{'a': 0.9, 'e': 0.039955058260653896}",30,4,42.333402836728915,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.9, 'e': 0.039163895098987066}",30,22,12.25453384378862,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.9, 'e': 0.038388398017552054}",20,13,11.375295924084819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.9, 'e': 0.0376282568071762}",20,4,24.41717308600563,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.9, 'e': 0.036883167401239994}",20,3,27.777440443945824,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.9, 'e': 0.03615283175404641}",20,14,12.73655217039561,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.9, 'e': 0.03543695772159864}",35,18,30.21477075407073,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.9, 'e': 0.03473525894473856}",25,2,34.80166487792272,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.9, 'e': 0.034047454734599344}",35,17,28.718824838270343,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.9, 'e': 0.03337326996032608}",20,0,-9.350014487499363,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
171,False,"{'a': 0.9, 'e': 0.03271243493901982}",20,10,18.814326467862447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.9, 'e': 0.03206468532786077}",20,10,18.527085812922504,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.9, 'e': 0.03142976201836771}",20,6,24.946020338278366,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.9, 'e': 0.030807411032751076}",30,22,15.243536276225015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.9, 'e': 0.0301973834223185}",20,10,20.76983402627842,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.9, 'e': 0.029599435167892}",20,6,21.482066706430253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.9, 'e': 0.029013327082197053}",25,20,6.222047616964246,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.9, 'e': 0.028438824714184505}",30,8,42.44324015720867,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.9, 'e': 0.027875698255247015}",20,10,15.522649144273023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.9, 'e': 0.02732372244729256}",20,14,12.036415339920932,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.9, 'e': 0.026782676492638175}",20,3,31.635479916643426,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.9, 'e': 0.02625234396568796}",30,18,18.37337186466653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.9, 'e': 0.02573251272635994}",25,14,20.50544913964416,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
