trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
32,False,"{'a': 0.5, 'e': 0.7261490370736909}",30,0,-57.910518236940874,"{0: 22, 1: 3, 2: 3, 3: 2, 4: 0}",0
33,False,"{'a': 0.5, 'e': 0.7189237334319262}",20,8,-43.585333767251086,"{0: 6, 1: 1, 2: 5, 3: 0, 4: 0}",1
34,False,"{'a': 0.5, 'e': 0.7117703227626097}",25,8,3.4218476952769508,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
35,False,"{'a': 0.5, 'e': 0.7046880897187134}",20,0,-7.96109999659337,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.697676326071031}",25,3,-110.87469771074348,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 2}",1
37,False,"{'a': 0.5, 'e': 0.6907343306373547}",30,0,-107.29407442253854,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
38,False,"{'a': 0.5, 'e': 0.6838614092123558}",30,0,-21.57782307718149,"{0: 26, 1: 3, 2: 0, 3: 0, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.6770568744981647}",25,10,-8.777322330459022,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
40,False,"{'a': 0.5, 'e': 0.6703200460356393}",20,0,-102.64596213758998,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.6636502501363194}",20,0,-86.51456617324122,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.6570468198150567}",25,0,-127.27361637225144,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
43,False,"{'a': 0.5, 'e': 0.6505090947233165}",20,10,-60.647412944227725,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
44,False,"{'a': 0.5, 'e': 0.6440364210831414}",25,5,-20.92341540188372,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
45,False,"{'a': 0.5, 'e': 0.6376281516217733}",20,4,-33.011526640914454,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
46,False,"{'a': 0.5, 'e': 0.631283645506926}",30,14,-77.16404713555141,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
47,False,"{'a': 0.5, 'e': 0.6250022682827008}",20,0,-74.99579441246433,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.6187833918061408}",20,0,1.897819655680956,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.6126263941844161}",30,12,-48.018401276732455,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
50,False,"{'a': 0.5, 'e': 0.6065306597126334}",20,6,-8.741678407923159,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
51,False,"{'a': 0.5, 'e': 0.6004955788122659}",25,16,-16.98829241266256,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.5945205479701944}",20,0,-53.98611277288272,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
53,False,"{'a': 0.5, 'e': 0.5886049696783552}",20,0,-4.678086689032187,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.5827482523739896}",25,2,-39.15274905588639,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
55,False,"{'a': 0.5, 'e': 0.5769498103804866}",25,0,-43.83411932812237,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.5712090638488149}",20,8,-22.49567221771848,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.5655254386995371}",20,5,0.31827993409581645,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.559898366565402}",30,0,-144.0829059784577,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
59,False,"{'a': 0.5, 'e': 0.5543272847345071}",30,6,-115.82621911006424,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 3}",1
60,False,"{'a': 0.5, 'e': 0.5488116360940265}",20,0,-7.776670735963392,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.5433508690744998}",25,0,-16.79113376192872,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.5379444375946745}",25,0,-43.88562846222094,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.5325918010068972}",25,0,-89.08584855698287,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.5272924240430485}",25,0,-54.05738685860966,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
65,False,"{'a': 0.5, 'e': 0.522045776761016}",25,16,-26.82471359664907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
66,False,"{'a': 0.5, 'e': 0.5168513344916992}",30,12,-50.942943159930486,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 1}",1
67,False,"{'a': 0.5, 'e': 0.5117085777865424}",20,7,10.034920308577735,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.5066169923655895}",20,8,-4.818824462482443,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
69,False,"{'a': 0.5, 'e': 0.5015760690660555}",25,0,-46.77250143766449,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
70,False,"{'a': 0.5, 'e': 0.49658530379140947}",25,0,-88.84719440794264,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
71,False,"{'a': 0.5, 'e': 0.4916441974609651}",20,5,-58.69090946042563,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 1}",1
72,False,"{'a': 0.5, 'e': 0.4867522559599717}",20,0,-122.68883115966352,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
73,False,"{'a': 0.5, 'e': 0.48190899009020244}",20,1,-10.866992360617074,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.4771139155210344}",20,4,20.852086112098938,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.4723665527410147}",30,19,-13.296621300428498,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.46766642700990924}",35,11,-77.10109121502275,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 2}",1
77,False,"{'a': 0.5, 'e': 0.46301306831122807}",35,0,-148.49166223208368,"{0: 26, 1: 1, 2: 4, 3: 1, 4: 3}",0
78,False,"{'a': 0.5, 'e': 0.4584060113052235}",25,0,-30.650040408939564,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.45384479528235583}",20,0,-86.44377105106177,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
80,False,"{'a': 0.5, 'e': 0.44932896411722156}",25,3,-73.47895580808319,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 1}",1
81,False,"{'a': 0.5, 'e': 0.4448580662229411}",20,4,-29.35003963381042,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
82,False,"{'a': 0.5, 'e': 0.44043165450599925}",20,0,-0.8085993565260559,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.43604928632153556}",35,21,-18.33179574012305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
84,False,"{'a': 0.5, 'e': 0.43171052342907973}",20,1,6.494682467459799,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.4274149319487267}",25,8,-14.546472073719553,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.4231620823177488}",30,15,-5.642887391484132,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.418951549247639}",20,10,-56.0736856956272,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
88,False,"{'a': 0.5, 'e': 0.4147829116815814}",30,18,-58.997339758224896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
89,False,"{'a': 0.5, 'e': 0.4106557527523455}",20,0,-98.4020742284615,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
90,False,"{'a': 0.5, 'e': 0.4065696597405991}",25,0,-100.16676714418114,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 3}",0
91,False,"{'a': 0.5, 'e': 0.40252422403363597}",25,15,-12.87640024265653,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.39851904108451414}",20,11,-19.850971983123948,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.3945537103716011}",30,7,-57.61996357255424,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 2}",1
94,False,"{'a': 0.5, 'e': 0.3906278353585211}",20,9,20.78562069472018,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.3867410234545012}",25,12,20.644449608558705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.38289288597511206}",20,0,-25.3830587299728,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.37908303810339883}",20,10,0.7124661916407525,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.37531109885139957}",20,3,-54.376111987854394,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
99,False,"{'a': 0.5, 'e': 0.3715766910220457}",25,20,6.129176273578959,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.36787944117144233}",30,18,-1.7545710838835697,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.3642189795715233}",25,15,-22.880278668427735,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
102,False,"{'a': 0.5, 'e': 0.3605949401730783}",25,10,-13.443139469847791,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.3570069605691474}",25,13,1.1859732449626046,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.35345468195878016}",25,0,-108.29970873897959,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
105,False,"{'a': 0.5, 'e': 0.3499377491111553}",25,0,-104.25948427360278,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
106,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,6,7.0322295859199055,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.34300851741870664}",25,5,-7.291097554693265,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.3395955256449391}",30,21,-3.500267451332541,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.3362164937067333}",20,2,-43.81289014889304,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
110,False,"{'a': 0.5, 'e': 0.33287108369807955}",35,15,20.510037470089486,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.32955896107518906}",25,9,-1.230995006771367,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.32627979462303947}",25,16,3.8079433076995866,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3230332564222529}",20,0,-30.686163803599726,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.31981902181630384}",35,10,-21.108163448360912,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.31663676937905316}",20,14,1.2030631862337748,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.3134861808826053}",20,9,20.57426304889821,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.31036694126548503}",20,0,-48.41716102840385,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.30727873860113125}",20,6,-1.4511497157325097,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.3042212640667041}",25,14,20.679849306211427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.30119421191220214}",30,0,-57.368916337745645,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
121,False,"{'a': 0.5, 'e': 0.2981972794298874}",20,0,-37.310946468123404,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
122,False,"{'a': 0.5, 'e': 0.2952301669240142}",30,9,22.321172563341857,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.2922925776808594}",25,0,-55.058834131421264,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
124,False,"{'a': 0.5, 'e': 0.2893842179390506}",25,6,-10.2982289282077,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.2865047968601901}",20,0,-0.7629959646814743,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
126,False,"{'a': 0.5, 'e': 0.2836540264997704}",30,0,-85.77442436435312,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
127,False,"{'a': 0.5, 'e': 0.2808316217783798}",30,4,-82.59102467691815,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 2}",1
128,False,"{'a': 0.5, 'e': 0.27803730045319414}",20,2,11.789901779185731,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.27527078308975234}",20,10,5.383626998966832,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.2725317930340126}",25,1,12.460273597605466,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.2698200563846868}",20,2,-25.796945184609818,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.26713530196585034}",25,12,16.765963682393902,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.26447726129982396}",25,11,19.722951598960712,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.261845668580326}",30,13,32.66248204203282,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.2592402606458915}",25,5,5.605664358320851,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.2566607769535559}",30,12,11.966537829026969,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.25410695955280027}",25,10,-24.42716147442862,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
138,False,"{'a': 0.5, 'e': 0.25157855305975646}",20,12,3.248537233191917,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.24907530463166816}",25,11,-21.688212106601423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
140,False,"{'a': 0.5, 'e': 0.24659696394160643}",20,13,14.871504684060367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.2441432831534371}",20,12,-5.9074192353666195,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.24171401689703645}",20,9,5.629742807042795,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.23930892224375455}",30,16,11.44852006092052,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.23692775868212176}",25,0,-44.26805175041054,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
145,False,"{'a': 0.5, 'e': 0.23457028809379765}",20,0,28.96843188014468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
146,False,"{'a': 0.5, 'e': 0.23223627472975883}",20,0,17.24854354384967,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.22992548518672384}",20,15,10.103730531780876,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.22763768838381274}",30,0,-46.6679508266465,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
149,False,"{'a': 0.5, 'e': 0.22537265553943872}",25,18,10.117174254359751,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.22313016014842982}",30,8,-20.508963072399116,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.5, 'e': 0.2209099779593782}",25,11,13.599933847921369,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.21871188695221475}",20,14,12.60167259409745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.21653566731600707}",20,10,13.660268495144647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.21438110142697794}",20,8,13.165964815717809,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.21224797382674304}",30,14,17.365735602683902,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.21013607120076472}",20,7,-33.90843558597049,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
157,False,"{'a': 0.5, 'e': 0.20804518235702046}",20,16,7.801953842738728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.20597509820488344}",20,3,5.762616108757635,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.20392561173421342}",20,0,-23.17457283564271,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.20189651799465538}",25,7,21.67099279788789,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.1998876140751445}",30,17,26.675567644259345,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.19789869908361465}",25,17,5.080065783903949,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.19592957412690934}",25,18,10.47759331865958,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.19398004229089189}",20,0,5.034732409203841,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
165,False,"{'a': 0.5, 'e': 0.19204990862075408}",20,9,-50.849701167244675,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
166,False,"{'a': 0.5, 'e': 0.1901389801015205}",30,10,31.86570123103593,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.1882470656387468}",30,19,17.74169650382628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.18637397603940997}",25,14,17.43940062650747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.18451952399298926}",20,16,7.554201299354801,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.18268352405273466}",20,5,-14.80538946525694,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
171,False,"{'a': 0.5, 'e': 0.1808657926171221}",20,1,17.63739015044164,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.17906614791149322}",20,0,-7.142433294000031,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
173,False,"{'a': 0.5, 'e': 0.17728440996987782}",20,0,3.885063810627285,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.17552040061699686}",30,14,-5.634944371637896,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.17377394345044514}",25,8,34.21811427168491,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.17204486382305054}",20,9,19.14182244333239,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.17033298882540943}",30,5,-89.47881379430802,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",1
178,False,"{'a': 0.5, 'e': 0.1686381472685955}",20,0,11.003958726819274,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
179,False,"{'a': 0.5, 'e': 0.1669601696670407}",35,14,-16.65917426791083,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
180,False,"{'a': 0.5, 'e': 0.16529888822158653}",20,14,13.746382452614402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.16365413680270405}",20,10,-26.814561162804107,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.5, 'e': 0.16202575093388075}",30,16,21.466922522564285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.16041356777517274}",20,8,14.959720460268462,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.15881742610692068}",35,19,26.726706162055695,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
