trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
17,False,"{'a': 0.9, 'e': 0.7117703227626097}",25,0,-33.289045288413156,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
18,False,"{'a': 0.9, 'e': 0.697676326071031}",25,0,-164.6311976921816,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
19,False,"{'a': 0.9, 'e': 0.6838614092123558}",25,0,-131.04098281537966,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
20,False,"{'a': 0.9, 'e': 0.6703200460356393}",25,3,-121.21496510924999,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 2}",1
21,False,"{'a': 0.9, 'e': 0.6570468198150567}",25,0,-166.93664827859124,"{0: 10, 1: 6, 2: 7, 3: 0, 4: 2}",0
22,False,"{'a': 0.9, 'e': 0.6440364210831414}",20,0,-101.20932856630597,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
23,False,"{'a': 0.9, 'e': 0.631283645506926}",20,0,-126.1145254863583,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
24,False,"{'a': 0.9, 'e': 0.6187833918061408}",20,0,-105.70036387840005,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
25,False,"{'a': 0.9, 'e': 0.6065306597126334}",25,0,-55.77839718779986,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
26,False,"{'a': 0.9, 'e': 0.5945205479701944}",30,0,-191.4900669298301,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
27,False,"{'a': 0.9, 'e': 0.5827482523739896}",25,11,-117.11001080380694,"{0: 5, 1: 5, 2: 2, 3: 0, 4: 2}",1
28,False,"{'a': 0.9, 'e': 0.5712090638488149}",30,0,-132.0889889375267,"{0: 19, 1: 5, 2: 3, 3: 1, 4: 2}",0
29,False,"{'a': 0.9, 'e': 0.559898366565402}",20,0,-118.20692498744872,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
30,False,"{'a': 0.9, 'e': 0.5488116360940265}",20,0,-81.50492295049892,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
31,False,"{'a': 0.9, 'e': 0.5379444375946745}",30,0,-158.95677115382352,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
32,False,"{'a': 0.9, 'e': 0.5272924240430485}",20,0,-100.86401275834245,"{0: 8, 1: 4, 2: 7, 3: 1, 4: 0}",0
33,False,"{'a': 0.9, 'e': 0.5168513344916992}",20,0,-53.133597813477124,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
34,False,"{'a': 0.9, 'e': 0.5066169923655895}",20,0,-132.84693658788134,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
35,False,"{'a': 0.9, 'e': 0.49658530379140947}",20,6,10.660141150694624,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
36,False,"{'a': 0.9, 'e': 0.4867522559599717}",20,0,-125.99848317436941,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
37,False,"{'a': 0.9, 'e': 0.4771139155210344}",25,3,-134.3675184499574,"{0: 9, 1: 3, 2: 9, 3: 0, 4: 1}",1
38,False,"{'a': 0.9, 'e': 0.46766642700990924}",20,0,-44.897370040311195,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
39,False,"{'a': 0.9, 'e': 0.4584060113052235}",20,0,-78.85101728399917,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 2}",0
40,False,"{'a': 0.9, 'e': 0.44932896411722156}",30,12,-106.36033264501776,"{0: 8, 1: 2, 2: 7, 3: 0, 4: 1}",1
41,False,"{'a': 0.9, 'e': 0.44043165450599925}",20,9,-96.0280173207582,"{0: 5, 1: 1, 2: 2, 3: 2, 4: 1}",1
42,False,"{'a': 0.9, 'e': 0.43171052342907973}",30,0,-116.18852212682697,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
43,False,"{'a': 0.9, 'e': 0.4231620823177488}",25,0,-98.84196991922248,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
44,False,"{'a': 0.9, 'e': 0.4147829116815814}",25,0,-82.39287163943538,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
45,False,"{'a': 0.9, 'e': 0.4065696597405991}",25,0,-82.88156089465122,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
46,False,"{'a': 0.9, 'e': 0.39851904108451414}",25,0,-67.4349037911996,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
47,False,"{'a': 0.9, 'e': 0.3906278353585211}",30,0,-195.44798208243844,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
48,False,"{'a': 0.9, 'e': 0.38289288597511206}",30,0,-120.26890286557683,"{0: 15, 1: 5, 2: 9, 3: 1, 4: 0}",0
49,False,"{'a': 0.9, 'e': 0.37531109885139957}",25,0,-112.78794989264125,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
50,False,"{'a': 0.9, 'e': 0.36787944117144233}",20,0,-89.37478893084132,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
51,False,"{'a': 0.9, 'e': 0.3605949401730783}",25,0,-64.19397113812636,"{0: 15, 1: 6, 2: 3, 3: 1, 4: 0}",0
52,False,"{'a': 0.9, 'e': 0.35345468195878016}",25,0,-141.4905425012982,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",1
53,False,"{'a': 0.9, 'e': 0.3464558103300574}",25,0,-196.1578990080845,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
54,False,"{'a': 0.9, 'e': 0.3395955256449391}",25,0,-24.32238517065801,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
55,False,"{'a': 0.9, 'e': 0.33287108369807955}",25,16,-52.413714892111166,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 1}",1
56,False,"{'a': 0.9, 'e': 0.32627979462303947}",35,0,-209.218921450809,"{0: 20, 1: 2, 2: 10, 3: 0, 4: 3}",0
57,False,"{'a': 0.9, 'e': 0.31981902181630384}",30,0,-95.93092124122938,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
58,False,"{'a': 0.9, 'e': 0.3134861808826053}",25,0,-98.84923441481973,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
59,False,"{'a': 0.9, 'e': 0.30727873860113125}",20,0,-121.20165466420949,"{0: 10, 1: 6, 2: 0, 3: 3, 4: 1}",0
60,False,"{'a': 0.9, 'e': 0.30119421191220214}",20,0,-107.71442905585086,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
61,False,"{'a': 0.9, 'e': 0.2952301669240142}",20,0,-58.96777708653265,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
62,False,"{'a': 0.9, 'e': 0.2893842179390506}",20,0,-98.6909131580925,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
63,False,"{'a': 0.9, 'e': 0.2836540264997704}",25,0,-126.953501492191,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
64,False,"{'a': 0.9, 'e': 0.27803730045319414}",25,0,-66.42181201091464,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
65,False,"{'a': 0.9, 'e': 0.2725317930340126}",30,0,-171.36906721922168,"{0: 18, 1: 0, 2: 9, 3: 1, 4: 2}",0
66,False,"{'a': 0.9, 'e': 0.26713530196585034}",20,0,-84.16107242589263,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
67,False,"{'a': 0.9, 'e': 0.261845668580326}",35,0,-214.34142553074136,"{0: 21, 1: 6, 2: 4, 3: 0, 4: 4}",0
68,False,"{'a': 0.9, 'e': 0.2566607769535559}",20,0,-139.40578080064435,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
69,False,"{'a': 0.9, 'e': 0.25157855305975646}",25,0,-157.20824568821115,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
70,False,"{'a': 0.9, 'e': 0.24659696394160643}",30,0,-138.7591709046297,"{0: 18, 1: 4, 2: 6, 3: 0, 4: 2}",0
71,False,"{'a': 0.9, 'e': 0.24171401689703645}",20,0,-123.17671119117455,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
72,False,"{'a': 0.9, 'e': 0.23692775868212176}",20,0,-98.00042210959397,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
73,False,"{'a': 0.9, 'e': 0.23223627472975883}",20,0,-117.60476225607124,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
74,False,"{'a': 0.9, 'e': 0.22763768838381274}",30,0,-113.5340566232865,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 2}",0
75,False,"{'a': 0.9, 'e': 0.22313016014842982}",25,0,-128.5766513364845,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
76,False,"{'a': 0.9, 'e': 0.21871188695221475}",25,0,-151.4764759253812,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
77,False,"{'a': 0.9, 'e': 0.21438110142697794}",30,0,-119.9969579661784,"{0: 15, 1: 4, 2: 11, 3: 0, 4: 0}",0
78,False,"{'a': 0.9, 'e': 0.21013607120076472}",20,1,-107.15866795329705,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 2}",1
79,False,"{'a': 0.9, 'e': 0.20597509820488344}",30,0,-111.2144302347217,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
80,False,"{'a': 0.9, 'e': 0.20189651799465538}",35,0,-98.36938048544265,"{0: 21, 1: 8, 2: 5, 3: 1, 4: 0}",0
81,False,"{'a': 0.9, 'e': 0.19789869908361465}",20,0,-105.2083009013715,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
82,False,"{'a': 0.9, 'e': 0.19398004229089189}",30,0,-163.5455175280438,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
83,False,"{'a': 0.9, 'e': 0.1901389801015205}",25,0,-54.47854839625367,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",1
84,False,"{'a': 0.9, 'e': 0.18637397603940997}",25,0,-89.0913332832275,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
85,False,"{'a': 0.9, 'e': 0.18268352405273466}",25,0,-133.95864621807948,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
86,False,"{'a': 0.9, 'e': 0.17906614791149322}",20,0,-72.07359183446134,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
87,False,"{'a': 0.9, 'e': 0.17552040061699686}",30,0,-194.57214188372086,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
88,False,"{'a': 0.9, 'e': 0.17204486382305054}",20,0,-58.53811370157278,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
89,False,"{'a': 0.9, 'e': 0.1686381472685955}",20,0,-122.93939196633897,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
90,False,"{'a': 0.9, 'e': 0.16529888822158653}",25,0,-91.65311803122671,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
91,False,"{'a': 0.9, 'e': 0.16202575093388075}",35,0,-101.97541079281834,"{0: 27, 1: 0, 2: 5, 3: 2, 4: 1}",0
92,False,"{'a': 0.9, 'e': 0.15881742610692068}",35,0,-79.74173371137215,"{0: 22, 1: 6, 2: 7, 3: 0, 4: 0}",0
93,False,"{'a': 0.9, 'e': 0.1556726303679973}",20,0,-63.104059742256034,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
94,False,"{'a': 0.9, 'e': 0.15259010575688386}",25,0,-58.20187583418549,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
95,False,"{'a': 0.9, 'e': 0.14956861922263504}",20,0,-121.00285355220228,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
96,False,"{'a': 0.9, 'e': 0.14660696213035015}",30,0,-125.25011925404361,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
97,False,"{'a': 0.9, 'e': 0.14370394977770293}",20,0,-197.24578957800725,"{0: 7, 1: 1, 2: 8, 3: 2, 4: 2}",0
98,False,"{'a': 0.9, 'e': 0.140858420921045}",20,0,-89.34973566382601,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
99,False,"{'a': 0.9, 'e': 0.13806923731089282}",30,4,-67.67802511445213,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 1}",1
100,False,"{'a': 0.9, 'e': 0.1353352832366127}",35,0,-96.78288655620727,"{0: 24, 1: 8, 2: 1, 3: 0, 4: 2}",0
101,False,"{'a': 0.9, 'e': 0.13265546508012172}",25,0,-172.64796751968055,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
102,False,"{'a': 0.9, 'e': 0.1300287108784259}",30,3,-162.70246315648313,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 2}",1
103,False,"{'a': 0.9, 'e': 0.12745396989482075}",25,0,-69.97723245842957,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
104,False,"{'a': 0.9, 'e': 0.12493021219858241}",20,0,-37.47651848977252,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
105,False,"{'a': 0.9, 'e': 0.1224564282529819}",30,0,-104.82092229888896,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
106,False,"{'a': 0.9, 'e': 0.12003162851145673}",30,0,-242.61517428144026,"{0: 11, 1: 6, 2: 9, 3: 1, 4: 3}",0
107,False,"{'a': 0.9, 'e': 0.11765484302177918}",20,0,-237.52142103258421,"{0: 9, 1: 3, 2: 3, 3: 0, 4: 5}",0
108,False,"{'a': 0.9, 'e': 0.11532512103806251}",20,0,-74.67727519338922,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
109,False,"{'a': 0.9, 'e': 0.11304153064044985}",20,3,-24.06705947486473,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
110,False,"{'a': 0.9, 'e': 0.11080315836233387}",25,0,-23.29184148839566,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
111,False,"{'a': 0.9, 'e': 0.10860910882495796}",25,0,-116.86908395849605,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",1
112,False,"{'a': 0.9, 'e': 0.1064585043792528}",20,0,-131.3807607840749,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
113,False,"{'a': 0.9, 'e': 0.104350484754765}",25,0,-79.07296418163963,"{0: 12, 1: 8, 2: 5, 3: 0, 4: 0}",0
114,False,"{'a': 0.9, 'e': 0.10228420671553744}",25,0,-136.9764603884592,"{0: 13, 1: 2, 2: 8, 3: 1, 4: 1}",0
115,False,"{'a': 0.9, 'e': 0.1002588437228037}",20,0,-196.42268966048903,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
116,False,"{'a': 0.9, 'e': 0.09827358560436154}",20,0,-180.23105958871253,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
117,False,"{'a': 0.9, 'e': 0.09632763823049303}",20,0,-119.40031013403177,"{0: 8, 1: 5, 2: 6, 3: 0, 4: 1}",0
118,False,"{'a': 0.9, 'e': 0.09442022319630235}",20,0,-176.6978515312502,"{0: 8, 1: 3, 2: 5, 3: 2, 4: 2}",0
119,False,"{'a': 0.9, 'e': 0.09255057751034329}",35,3,-231.8121857055893,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 4}",1
120,False,"{'a': 0.9, 'e': 0.09071795328941251}",20,0,-185.56073283071237,"{0: 9, 1: 0, 2: 8, 3: 0, 4: 3}",0
121,False,"{'a': 0.9, 'e': 0.08892161745938634}",30,0,-55.91095939980582,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
122,False,"{'a': 0.9, 'e': 0.0871608514619813}",20,0,-97.8333812971927,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
123,False,"{'a': 0.9, 'e': 0.08543495096732123}",20,0,-36.034840913909264,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
124,False,"{'a': 0.9, 'e': 0.08374322559219596}",35,0,-154.80760311003775,"{0: 18, 1: 6, 2: 10, 3: 0, 4: 1}",0
125,False,"{'a': 0.9, 'e': 0.0820849986238988}",25,0,-174.06738472545487,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 4}",0
126,False,"{'a': 0.9, 'e': 0.08045960674953244}",20,0,-68.55885936526604,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
127,False,"{'a': 0.9, 'e': 0.07886639979067495}",25,0,-60.71191026799556,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
128,False,"{'a': 0.9, 'e': 0.07730474044329974}",25,0,-144.24484930111979,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
129,False,"{'a': 0.9, 'e': 0.07577400402284548}",20,0,-142.66905515570218,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
130,False,"{'a': 0.9, 'e': 0.07427357821433388}",25,0,-162.88819801674137,"{0: 12, 1: 4, 2: 7, 3: 0, 4: 2}",0
131,False,"{'a': 0.9, 'e': 0.07280286282743559}",35,0,-269.6836725647694,"{0: 16, 1: 7, 2: 7, 3: 1, 4: 4}",0
132,False,"{'a': 0.9, 'e': 0.07136126955638605}",25,0,-58.220999143410516,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
133,False,"{'a': 0.9, 'e': 0.06994822174465536}",25,0,-98.0618719639258,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
134,False,"{'a': 0.9, 'e': 0.06856315415427791}",25,0,-97.67085897483935,"{0: 13, 1: 3, 2: 8, 3: 1, 4: 0}",0
135,False,"{'a': 0.9, 'e': 0.06720551273974976}",30,0,-246.22167411966282,"{0: 15, 1: 5, 2: 5, 3: 1, 4: 4}",0
136,False,"{'a': 0.9, 'e': 0.06587475442640295}",20,0,-94.39493995151122,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
137,False,"{'a': 0.9, 'e': 0.06457034689316847}",20,0,-126.43614074201393,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
138,False,"{'a': 0.9, 'e': 0.0632917683596407}",20,11,-19.589598566844863,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
139,False,"{'a': 0.9, 'e': 0.06203850737735829}",20,0,-190.78214339020815,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 4}",0
140,False,"{'a': 0.9, 'e': 0.06081006262521795}",20,0,-51.707331132240995,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
141,False,"{'a': 0.9, 'e': 0.05960594270893937}",20,0,-127.08203337028434,"{0: 8, 1: 4, 2: 6, 3: 1, 4: 1}",0
142,False,"{'a': 0.9, 'e': 0.05842566596450083}",20,0,-120.90585441281833,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
143,False,"{'a': 0.9, 'e': 0.05726876026546736}",20,0,-5.004289519812044,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
144,False,"{'a': 0.9, 'e': 0.056134762834133725}",25,0,-102.70926236027938,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
145,False,"{'a': 0.9, 'e': 0.05502322005640723}",25,0,-209.70748245880662,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 5}",0
146,False,"{'a': 0.9, 'e': 0.05393368730035602}",20,0,-130.77650892015615,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
147,False,"{'a': 0.9, 'e': 0.05286572873835037}",35,0,-97.17983799376601,"{0: 23, 1: 6, 2: 4, 3: 1, 4: 1}",0
148,False,"{'a': 0.9, 'e': 0.05181891717272583}",25,0,-198.88528082124756,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
149,False,"{'a': 0.9, 'e': 0.0507928338648985}",20,0,-110.99498503509028,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
150,False,"{'a': 0.9, 'e': 0.049787068367863944}",30,11,31.645471721507302,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.9, 'e': 0.04880121836201296}",20,6,23.286108391931236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.9, 'e': 0.04783488949419837}",25,3,36.807930344105884,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.9, 'e': 0.046887695219988486}",25,13,25.81426769470669,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.9, 'e': 0.045959256649044204}",30,16,24.918151504168456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.9, 'e': 0.0450492023935578}",25,5,35.20460142061353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.9, 'e': 0.04415716841969286}",25,14,17.425873704572766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.9, 'e': 0.043282797901965896}",30,13,31.43982628756844,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.9, 'e': 0.042425741080511385}",30,7,39.660284721202956,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.9, 'e': 0.04158565512117316}",30,20,18.506329222353195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.9, 'e': 0.04076220397836621}",25,13,20.463085614769067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.9, 'e': 0.039955058260653896}",30,2,36.7317745631767,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.9, 'e': 0.039163895098987066}",25,20,10.746920234480584,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.9, 'e': 0.038388398017552054}",20,14,7.043699859240006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.9, 'e': 0.0376282568071762}",30,15,6.4475729303406775,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
165,False,"{'a': 0.9, 'e': 0.036883167401239994}",25,16,17.623101652274087,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.9, 'e': 0.03615283175404641}",20,0,27.962239301684356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
167,False,"{'a': 0.9, 'e': 0.03543695772159864}",25,13,18.887182268212804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.9, 'e': 0.03473525894473856}",25,14,20.759166051779186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.9, 'e': 0.034047454734599344}",25,16,15.853224556612115,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.9, 'e': 0.03337326996032608}",30,8,31.38424208703753,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.9, 'e': 0.03271243493901982}",20,2,31.300139241151392,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.9, 'e': 0.03206468532786077}",20,13,9.120354571394886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.9, 'e': 0.03142976201836771}",25,3,15.446055068440765,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
174,False,"{'a': 0.9, 'e': 0.030807411032751076}",25,15,21.269120549583697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.9, 'e': 0.0301973834223185}",20,14,9.097286143232807,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.9, 'e': 0.029599435167892}",20,9,15.814539949178315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.9, 'e': 0.029013327082197053}",25,16,16.386282291787985,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.9, 'e': 0.028438824714184505}",30,16,24.035302847996917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.9, 'e': 0.027875698255247015}",30,11,30.029629626734476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.9, 'e': 0.02732372244729256}",25,8,29.97527900306582,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.9, 'e': 0.026782676492638175}",20,7,23.82291447482393,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.9, 'e': 0.02625234396568796}",20,14,10.761282230892053,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.9, 'e': 0.02573251272635994}",30,15,25.16842706468517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
