trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
24,False,"{'a': 0.9, 'e': 0.40300754303587955}",25,5,-16.85530277551105,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
25,False,"{'a': 0.9, 'e': 0.3887573145900432}",25,7,-3.522552548688169,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
26,False,"{'a': 0.9, 'e': 0.37501097003985007}",20,12,14.934858108787772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.9, 'e': 0.36175069219863165}",20,10,16.505586854570417,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,False,"{'a': 0.9, 'e': 0.34895929389021096}",20,0,-29.959586929568648,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
29,False,"{'a': 0.9, 'e': 0.33662019567191653}",25,20,7.406406450109309,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,False,"{'a': 0.9, 'e': 0.32471740434530383}",20,11,8.054550916078902,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.9, 'e': 0.3132354922267318}",20,0,-4.052955192849074,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
32,False,"{'a': 0.9, 'e': 0.3021595771509251}",25,11,18.8585025878305,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.9, 'e': 0.2914753031816048}",20,0,-76.57502630752532,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
34,False,"{'a': 0.9, 'e': 0.2811688220041855}",30,6,-10.042148656351804,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
35,False,"{'a': 0.9, 'e': 0.2712267749764215}",20,15,9.03259537647214,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.9, 'e': 0.2616362758137362}",20,3,-18.001008540768556,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
37,False,"{'a': 0.9, 'e': 0.25238489388679386}",20,0,11.189155343944986,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
38,False,"{'a': 0.9, 'e': 0.2434606381096637}",25,11,23.482981382644667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.9, 'e': 0.23485194139769444}",30,17,11.426944823976381,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.9, 'e': 0.22654764567495317}",25,0,-15.536766420899745,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
41,False,"{'a': 0.9, 'e': 0.2185369874117974}",30,12,31.155770709777688,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.9, 'e': 0.21080958367383384}",25,0,-22.950076296305564,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
43,False,"{'a': 0.9, 'e': 0.20335541866418205}",20,11,3.353860081765171,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.9, 'e': 0.19616483074159996}",30,6,-49.25769854717872,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 2}",1
45,False,"{'a': 0.9, 'e': 0.18922849989764415}",20,0,23.814488367319015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
46,False,"{'a': 0.9, 'e': 0.18253743567663455}",20,16,9.371856837038413,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.9, 'e': 0.17608296552276548}",25,11,10.55871233459957,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.9, 'e': 0.16985672353925912}",30,10,-60.4510322275012,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",1
49,False,"{'a': 0.9, 'e': 0.16385063964499264}",30,10,-23.1432281248239,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
50,False,"{'a': 0.9, 'e': 0.15805692911454314}",25,3,27.418628663702716,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.9, 'e': 0.15246808248809404}",25,0,-35.07403658744647,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
52,False,"{'a': 0.9, 'e': 0.14707685583812408}",35,9,-154.20576048424107,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 4}",1
53,False,"{'a': 0.9, 'e': 0.141876261380263}",25,0,33.0510691921658,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.9, 'e': 0.1368595584161452}",20,7,17.25501486913223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.9, 'e': 0.13202024459652087}",30,18,20.35246010246515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.9, 'e': 0.12735204749330165}",25,0,3.355348142583038,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
57,False,"{'a': 0.9, 'e': 0.12284891646961511}",30,17,15.404637300415871,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.9, 'e': 0.1185050148373332}",25,0,-40.737179161086296,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
59,False,"{'a': 0.9, 'e': 0.11431471229190693}",20,3,30.068192955996853,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.9, 'e': 0.11027257761470387}",25,8,-14.388048355116116,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
61,False,"{'a': 0.9, 'e': 0.10637337163338845}",25,5,31.962593657705277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.9, 'e': 0.10261204043122114}",20,0,-3.5437603561081836,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
63,False,"{'a': 0.9, 'e': 0.09898370879647525}",30,11,39.20222690161555,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.9, 'e': 0.09548367390347987}",20,3,-35.88128638708249,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
65,False,"{'a': 0.9, 'e': 0.09210739921709964}",25,20,8.92914734818959,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.9, 'e': 0.0888505086127502}",30,0,-4.1882977141124975,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",1
67,False,"{'a': 0.9, 'e': 0.08570878070432811}",20,11,11.749172589441406,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.9, 'e': 0.0826781433727037}",30,16,-19.492122873211184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
69,False,"{'a': 0.9, 'e': 0.07975466848768462}",20,4,-24.639417873168828,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
70,False,"{'a': 0.9, 'e': 0.07693456681660926}",20,5,20.732409500763975,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.9, 'e': 0.07421418311297086}",20,7,-3.1046595523197693,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
72,False,"{'a': 0.9, 'e': 0.07158999137870645}",20,9,19.086450940731254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.9, 'e': 0.0690585902940096}",20,0,10.644348329092658,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
74,False,"{'a': 0.9, 'e': 0.06661669880874417}",35,22,20.32805240176331,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.9, 'e': 0.06426115188974378}",25,3,35.25228911407161,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.9, 'e': 0.06198889641848596}",20,0,-27.88061232040399,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
77,False,"{'a': 0.9, 'e': 0.05979698723382321}",30,19,-2.0569788359458645,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
78,False,"{'a': 0.9, 'e': 0.05768258331464175}",35,27,11.4585354680382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.9, 'e': 0.055642944097500716}",20,13,12.935040016273495,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.9, 'e': 0.053675425924478076}",30,23,9.241337437688049,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.9, 'e': 0.05177747861662016}",20,8,16.936276868058155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.9, 'e': 0.049946642168552574}",35,24,19.995615794284184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.9, 'e': 0.04818054355996908}",25,0,22.896649053319976,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
84,False,"{'a': 0.9, 'e': 0.04647689367986497}",20,6,23.126357443570086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.9, 'e': 0.04483348435952882}",35,18,14.913151560611299,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.9, 'e': 0.04324818551044689}",30,19,17.72350436864539,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.9, 'e': 0.04171894236341002}",20,0,26.283257201577943,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.9, 'e': 0.04024377280524533}",20,2,-16.207849353361066,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
89,False,"{'a': 0.9, 'e': 0.038820764809719965}",20,12,14.76919606921369,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.9, 'e': 0.03744807395928756}",25,0,-57.48645479639139,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
91,False,"{'a': 0.9, 'e': 0.036123921054464846}",20,14,13.197966674531564,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.9, 'e': 0.03484658980774012}",20,0,-20.60757040962076,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
93,False,"{'a': 0.9, 'e': 0.03361442461902443}",20,0,18.20698232416765,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
94,False,"{'a': 0.9, 'e': 0.03242582842976203}",20,3,27.69262724090008,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.9, 'e': 0.031279260652919035}",25,16,-30.213604148984576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
96,False,"{'a': 0.9, 'e': 0.030173235176166907}",30,20,-109.590674112579,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 3}",1
97,False,"{'a': 0.9, 'e': 0.029106318435672938}",25,15,3.5186217687072583,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.9, 'e': 0.028077127558000764}",25,15,18.761213709162426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.9, 'e': 0.027084328567712937}",25,14,-6.326167574263996,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
100,False,"{'a': 0.9, 'e': 0.026126634658351938}",30,17,24.41220581958962,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.9, 'e': 0.025202804524558937}",25,14,7.126307507594807,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.9, 'e': 0.02431164075316831}",30,19,19.17439823648773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.9, 'e': 0.023451988271192523}",20,4,19.042561331048695,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.9, 'e': 0.022622732848685916}",20,7,18.300031570199305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.9, 'e': 0.02182279965454666}",30,8,32.97936462436149,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.9, 'e': 0.021051151863385284}",30,16,26.586277478151292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.9, 'e': 0.020306789311653764}",20,6,-23.68063446657794,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
108,False,"{'a': 0.9, 'e': 0.01958874720129363}",20,1,20.73239156947249,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
109,False,"{'a': 0.9, 'e': 0.018896094849222594}",25,2,22.87043897710451,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.9, 'e': 0.018227934481039}",25,8,25.474538143763592,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.9, 'e': 0.017583400067380593}",35,23,14.792266624820297,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.9, 'e': 0.016961656201429188}",25,20,6.877379452347727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.9, 'e': 0.016361897016106478}",30,22,8.510322798103378,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.9, 'e': 0.01578334513955758}",20,0,26.911061867715482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.9, 'e': 0.01522525068756824}",25,11,26.630359006289428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.9, 'e': 0.014686890291609954}",20,16,9.571916880880735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.9, 'e': 0.014167566161253049}",25,0,31.735118604543064,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
118,False,"{'a': 0.9, 'e': 0.013666605179732698}",20,0,18.69673249203529,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
119,False,"{'a': 0.9, 'e': 0.013183358031495325}",25,16,14.69853976711826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.9, 'e': 0.01271719836059473}",20,15,9.60432767962878,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.9, 'e': 0.012267521958847186}",20,14,10.551181990357993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.9, 'e': 0.011833745982693001}",20,10,18.609681244234988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.9, 'e': 0.01141530819774971}",25,19,12.988151628454194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.9, 'e': 0.011011666250077575}",20,9,20.00688727140652,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.9, 'e': 0.010622296963213027}",20,8,23.340939175554897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.9, 'e': 0.010246695660058706}",25,20,12.289288534270103,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.9, 'e': 0.009884375508751268}",25,11,-16.142148801136074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
128,False,"{'a': 0.9, 'e': 0.009534866891659211}",30,16,-21.177322557973454,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.9, 'e': 0.009197716796692651}",30,13,-11.708832211608676,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
130,False,"{'a': 0.9, 'e': 0.008872488230136252}",20,16,4.958444022749267,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.9, 'e': 0.008558759650244186}",20,10,15.018428341752156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.9, 'e': 0.008256124420863058}",20,7,17.58242641963931,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.9, 'e': 0.007964190284374516}",20,11,15.06819179567336,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.9, 'e': 0.0076825788532744735}",25,11,-16.592962190286027,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
135,False,"{'a': 0.9, 'e': 0.007410925119729919}",20,6,16.709699299477172,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.9, 'e': 0.007148876982477715}",20,1,27.4990415064588,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.9, 'e': 0.006896094790452049}",25,7,16.084460111971687,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.9, 'e': 0.006652250902549096}",30,10,31.591552896643122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.9, 'e': 0.006417029262958327}",25,8,26.35189993529599,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.9, 'e': 0.006190124991509907}",30,19,20.399232231783692,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.9, 'e': 0.0059712439885073335}",20,10,7.138508384003406,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.9, 'e': 0.005760102553533051}",20,9,17.02618516847791,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.9, 'e': 0.005556427017733005}",25,20,10.224282209201611,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.9, 'e': 0.005359953389103518}",20,9,15.21227659717747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.9, 'e': 0.005170427010320675}",25,3,41.19202857965452,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.9, 'e': 0.004987602228668804}",25,0,28.163731069157595,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.9, 'e': 0.0048112420776401515}",25,10,25.412905418513493,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.9, 'e': 0.004641117969793144}",20,12,11.07036803104327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.9, 'e': 0.004477009400471057}",25,13,13.402911675863889,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.9, 'e': 0.004318703661997099}",25,15,8.577408085421514,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.9, 'e': 0.004165995567975518}",25,16,-35.64508176149273,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
152,False,"{'a': 0.9, 'e': 0.004018687187341291}",20,6,25.83774306981837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.9, 'e': 0.003876587587813771}",25,11,-28.021316231282654,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
154,False,"{'a': 0.9, 'e': 0.0037395125884217063}",20,14,13.495597614668462,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.9, 'e': 0.003607284520778946}",25,7,25.44171165834871,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.9, 'e': 0.003479731998801331}",20,7,-21.87078908960525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.9, 'e': 0.0033566896965663284}",20,0,22.074916936258727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.9, 'e': 0.0032379981340275167}",20,10,-38.411764966290505,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
159,False,"{'a': 0.9, 'e': 0.003123503470306107}",25,10,28.68357304557872,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.9, 'e': 0.0030130573042916374}",20,13,10.882383257081734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.9, 'e': 0.0029065164822933516}",30,16,24.115913556599097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.9, 'e': 0.0028037429124929915}",30,16,22.81630784949798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.9, 'e': 0.0027046033859584664}",20,11,16.598362814496365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.9, 'e': 0.002608969403986422}",25,11,23.807144455078287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.9, 'e': 0.0025167170115499497}",30,7,32.52991504648512,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.9, 'e': 0.0024277266366355106}",20,8,-0.14140331378379045,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
167,False,"{'a': 0.9, 'e': 0.0023418829352608752}",25,4,35.55249338872463,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.9, 'e': 0.002259074641973167}",20,14,12.654599364609837,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.9, 'e': 0.002179194425633276}",20,12,18.76556207305544,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.9, 'e': 0.0021021387502996682}",25,17,13.585947820340753,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.9, 'e': 0.0020278077410313183}",35,20,25.779120791245504,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.9, 'e': 0.0019561050544357984}",20,2,17.866242865981206,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.9, 'e': 0.0018869377537947681}",25,11,6.966223065459891,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.9, 'e': 0.0018202161886049708}",20,9,17.146896564016895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.9, 'e': 0.00175585387837863}",20,9,19.78732373068911,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.9, 'e': 0.0016937674005526404}",30,9,37.53599814080175,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.9, 'e': 0.0016338762823612447}",25,17,14.422181623616108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.9, 'e': 0.0015761028965320658}",20,10,17.96554593765347,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.9, 'e': 0.0015203723606702915}",20,8,16.365432349639196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.9, 'e': 0.0014666124402006179}",20,10,13.078905529342261,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.9, 'e': 0.0014147534547411238}",20,16,5.4301391777453585,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.9, 'e': 0.0013647281877877393}",20,0,-13.28785869335061,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
183,False,"{'a': 0.9, 'e': 0.0013164717995922549}",25,14,16.049498495800012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.9, 'e': 0.0012699217431209272}",30,18,11.14319520376473,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
