trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
96,False,"{'a': 0.9, 'e': 0.11214080609735752}",20,0,17.216587034241414,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.9, 'e': 0.1096458119015493}",20,0,13.15530278686249,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.9, 'e': 0.10720632823980768}",20,13,13.934861940330677,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.9, 'e': 0.10482112007142684}",30,20,9.636394683901997,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.9, 'e': 0.10248897983382885}",25,1,32.401917797296434,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.9, 'e': 0.10020872683120907}",20,4,28.450380794810417,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.9, 'e': 0.09797920663678371}",35,28,12.934675297238375,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.9, 'e': 0.09579929050833683}",20,13,10.611753356481575,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.9, 'e': 0.09366787481677014}",30,16,26.452334811437392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.9, 'e': 0.09158388048736756}",20,0,24.243314793053862,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
106,False,"{'a': 0.9, 'e': 0.08954625245349025}",20,4,28.467150214492705,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.9, 'e': 0.08755395912242693}",20,15,3.536141684426092,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.9, 'e': 0.08560599185312773}",30,15,30.539324533497794,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.9, 'e': 0.08370136444555829}",20,8,22.561086836414745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.9, 'e': 0.08183911264141494}",20,6,20.264479070320473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.9, 'e': 0.08001829363594824}",25,11,19.890973970341886,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.9, 'e': 0.07823798560064807}",20,1,32.01548340243215,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.9, 'e': 0.0764972872165481}",20,0,32.22266694301395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.9, 'e': 0.07479531721791387}",20,14,12.525913787847502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.9, 'e': 0.07313121394608334}",30,19,21.365890528105307,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.9, 'e': 0.07150413491323353}",20,8,16.796513125105676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.9, 'e': 0.06991325637585331}",20,16,8.531476927299115,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.9, 'e': 0.06835777291770549}",20,0,25.662846754581427,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
119,False,"{'a': 0.9, 'e': 0.06683689704206766}",20,2,13.281210074797722,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
120,False,"{'a': 0.9, 'e': 0.0653498587730453}",20,8,19.83655811132415,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.9, 'e': 0.06389590526575482}",25,12,20.141722743410725,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.9, 'e': 0.06247430042518}",25,4,32.11100752472298,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.9, 'e': 0.06108432453350793}",20,12,12.034333836552833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.9, 'e': 0.05972527388575662}",25,13,-21.440984462107693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
125,False,"{'a': 0.9, 'e': 0.0583964604335094}",20,12,3.247820504054863,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.9, 'e': 0.05709721143657551}",35,17,31.721154002569563,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.9, 'e': 0.05582686912240122}",25,0,-7.910630864076457,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
128,False,"{'a': 0.9, 'e': 0.054584790353058264}",20,8,16.9111497492995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.9, 'e': 0.05337034629964159}",20,11,16.31523449703251,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.9, 'e': 0.05218292212391137}",30,13,19.745733759690122,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.9, 'e': 0.05102191666701784}",20,8,4.971770887119487,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.9, 'e': 0.049886742145152006}",30,0,4.93625772528792,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
133,False,"{'a': 0.9, 'e': 0.04877682385196733}",30,18,21.815090217930923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.9, 'e': 0.047691599867622475}",20,10,-27.020924622984577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
135,False,"{'a': 0.9, 'e': 0.04663052077429743}",35,15,30.958855268552604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.9, 'e': 0.04559304937803887}",25,18,12.430734514424255,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.9, 'e': 0.044578660436794385}",20,7,18.217084012420983,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.9, 'e': 0.043586840394497346}",25,2,34.30224465525665,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.9, 'e': 0.04261708712106825}",30,0,-22.262478931321144,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 1}",0
140,False,"{'a': 0.9, 'e': 0.041668909658200685}",25,5,31.354469979628256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.9, 'e': 0.040741827970803085}",20,9,19.11302584684661,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.9, 'e': 0.03983537270397079}",20,3,-58.40544913815326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
143,False,"{'a': 0.9, 'e': 0.03894908494536509}",25,15,20.99800193433495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.9, 'e': 0.03808251599287907}",30,7,19.041581970588922,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.9, 'e': 0.03723522712747253}",20,10,2.4135130882325715,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.9, 'e': 0.03640678939106113}",20,5,1.169219135082947,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
147,False,"{'a': 0.9, 'e': 0.035596783369347254}",20,11,10.029411321101012,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.9, 'e': 0.034804798979482444}",25,5,22.05168306961077,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.9, 'e': 0.034030435262454334}",20,8,18.261138890852077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.9, 'e': 0.03327330018009247}",20,4,5.4817439937309445,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
151,False,"{'a': 0.9, 'e': 0.03253301041659065}",25,8,32.77155480831326,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.9, 'e': 0.03180919118444522}",20,8,22.541229695773026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.9, 'e': 0.031101476034710664}",25,1,30.43214524795481,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.9, 'e': 0.03040950667147725}",30,19,20.816292943403297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.9, 'e': 0.029732932770475902}",20,6,23.547924948226328,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.9, 'e': 0.029071411801719096}",25,0,28.522448872287967,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.9, 'e': 0.028424608856087805}",20,14,12.443474019230182,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.9, 'e': 0.027792196475776507}",30,0,21.10014975873204,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
159,False,"{'a': 0.9, 'e': 0.027173854488510764}",25,14,21.114108970916718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.9, 'e': 0.026569269845453096}",30,14,25.67762265103246,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.9, 'e': 0.025978136462715358}",25,5,37.86814504416087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.9, 'e': 0.025400155066397267}",20,11,18.536354126865476,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.9, 'e': 0.024835033041072506}",20,2,29.48183298208918,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.9, 'e': 0.024282484281646033}",20,13,9.67132333086325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.9, 'e': 0.023742229048507153}",30,12,34.431719051794246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.9, 'e': 0.023213993825905426}",20,2,29.159234991269035,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.9, 'e': 0.022697511183477504}",30,18,-4.37807645382048,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
168,False,"{'a': 0.9, 'e': 0.02219251964085471}",20,3,24.087224506557142,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.9, 'e': 0.02169876353528311}",20,0,31.59128556776437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.9, 'e': 0.021215992892188715}",20,8,10.284093564107433,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.9, 'e': 0.020743963298622537}",20,10,19.260636532704456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.9, 'e': 0.020282435779521348}",20,3,15.507503285120587,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.9, 'e': 0.019831176676721383}",20,10,13.014617371241485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.9, 'e': 0.01938995753066397}",20,11,2.9836988653819647,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.9, 'e': 0.018958554964732945}",25,0,37.287747233488645,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.9, 'e': 0.0185367505721655}",20,9,21.462556338681992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.9, 'e': 0.018124330805479094}",20,8,20.520079235875755,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.9, 'e': 0.017721086868358486}",25,20,9.789240012654636,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.9, 'e': 0.017326814609948095}",30,2,40.61820493780296,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.9, 'e': 0.016941314421496326}",20,15,9.94611899999201,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.9, 'e': 0.016564391135299346}",20,5,-19.29420621560129,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.9, 'e': 0.016195853925893254}",20,15,10.326539980542318,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.9, 'e': 0.015835516213444686}",20,6,12.283406547617568,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.9, 'e': 0.015483195569290679}",20,3,28.524972768243593,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.9, 'e': 0.015138713623580345}",20,12,-27.632461659143726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
