trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
15,False,"{'a': 0.85, 'e': 0.004438524439181341}",30,4,13.456406610390964,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
16,False,"{'a': 0.85, 'e': 0.0039013717613250003}",25,9,-14.2780580470286,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
17,False,"{'a': 0.85, 'e': 0.0034561403690674063}",20,0,31.753592180853516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.85, 'e': 0.0030829932534858643}",25,15,1.949607449718067,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.85, 'e': 0.0027671695259368187}",25,0,-32.72535781955107,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
20,False,"{'a': 0.85, 'e': 0.0024975018737507814}",25,13,-24.878999224363564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
21,False,"{'a': 0.85, 'e': 0.0022654156437371116}",20,0,-84.27905561480898,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
22,False,"{'a': 0.85, 'e': 0.002064238695351603}",20,14,8.790560414330521,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,False,"{'a': 0.85, 'e': 0.0018887164490770884}",25,0,1.1819454302320322,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
24,False,"{'a': 0.85, 'e': 0.0017346652555743037}",30,0,-16.14332714481801,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
25,False,"{'a': 0.85, 'e': 0.0015987207675906049}",30,0,-78.17108950237204,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 3}",0
26,False,"{'a': 0.85, 'e': 0.001478152681642423}",30,17,10.351320807709259,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.85, 'e': 0.0013707265714386367}",20,0,-14.49852678319502,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
28,False,"{'a': 0.85, 'e': 0.0012745996132100016}",20,3,-16.437159332020702,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
29,False,"{'a': 0.85, 'e': 0.0011882410242352454}",20,6,0.8747526952680742,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
30,False,"{'a': 0.85, 'e': 0.0011103707405762005}",30,13,-55.83893062256341,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
31,False,"{'a': 0.85, 'e': 0.0010399117073364005}",20,3,26.749404265325303,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,False,"{'a': 0.85, 'e': 0.0009759524344206323}",25,0,-81.01506722458312,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
33,False,"{'a': 0.85, 'e': 0.0009177173689299995}",25,20,9.958090737781646,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.85, 'e': 0.0008645432734599653}",30,19,-18.213516192053213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
35,False,"{'a': 0.85, 'e': 0.0008158602581496078}",20,14,7.5414102133480405,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.85, 'e': 0.0007711764474075786}",30,12,31.248864438590076,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.85, 'e': 0.0007300655065877097}",25,0,-4.34301272142616,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
38,False,"{'a': 0.85, 'e': 0.000692156434829561}",20,0,24.06420624751344,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
39,False,"{'a': 0.85, 'e': 0.0006571251654559027}",30,4,-66.2227915629892,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 2}",1
40,False,"{'a': 0.85, 'e': 0.0006246876171484497}",20,0,-68.27327246024389,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
41,False,"{'a': 0.85, 'e': 0.0005945939164361278}",20,0,26.694005710122063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
42,False,"{'a': 0.85, 'e': 0.000566623571166589}",20,11,-26.578360159847673,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
43,False,"{'a': 0.85, 'e': 0.0005405814201841535}",25,2,-22.824135290088165,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
44,False,"{'a': 0.85, 'e': 0.0005162942197609445}",20,0,-12.111681979811335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
45,False,"{'a': 0.85, 'e': 0.0004936077548937384}",20,10,16.098372744352005,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.85, 'e': 0.00047238438522077434}",25,2,-5.944564603830843,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
47,False,"{'a': 0.85, 'e': 0.0004525009524013796}",25,11,27.498478209589422,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.85, 'e': 0.0004338469893687097}",20,13,15.319463072500648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.85, 'e': 0.00041632318269414477}",30,6,-38.61015028325888,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 1}",1
50,False,"{'a': 0.85, 'e': 0.00039984004798720323}",20,8,16.832012451865154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.85, 'e': 0.0003843167852546566}",20,0,-25.113384698411853,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
52,False,"{'a': 0.85, 'e': 0.0003696802868097963}",25,2,-12.629656318884562,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
53,False,"{'a': 0.85, 'e': 0.00035586427493134403}",25,0,29.036940794757353,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.85, 'e': 0.00034280855023487356}",20,10,-23.260454624589585,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
55,False,"{'a': 0.85, 'e': 0.0003304583348052499}",30,12,-35.94523099823175,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
56,False,"{'a': 0.85, 'e': 0.00031876369667836437}",25,3,-17.104629800847857,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
57,False,"{'a': 0.85, 'e': 0.00030767904435873396}",20,0,-25.693407103682535,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
58,False,"{'a': 0.85, 'e': 0.00029716268179929986}",20,0,13.387709029353838,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
59,False,"{'a': 0.85, 'e': 0.00028717641571726865}",25,7,-62.690305280687454,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
60,False,"{'a': 0.85, 'e': 0.0002776852083281904}",25,9,-25.427489365962586,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
61,False,"{'a': 0.85, 'e': 0.00026865686959242415}",20,10,18.19924159405809,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.85, 'e': 0.0002600617839182526}",30,9,-3.9298061045556762,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
63,False,"{'a': 0.85, 'e': 0.00025187266698219597}",25,0,-26.432421816542004,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
64,False,"{'a': 0.85, 'e': 0.00024406434893235645}",35,21,24.061697116339786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.85, 'e': 0.00023661358075352962}",20,10,15.121716700693442,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.85, 'e': 0.00022949886100862783}",25,13,21.129089619621443,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.85, 'e': 0.00022270028054222448}",20,6,-17.65535723976821,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
68,False,"{'a': 0.85, 'e': 0.0002161993830491166}",20,0,26.02557376967915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.85, 'e': 0.00020997903968227993}",20,8,16.223277134617184,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.85, 'e': 0.0002040233361075747}",20,10,19.354175516131953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.85, 'e': 0.0001983174706129702}",35,15,-14.756438600202975,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
72,False,"{'a': 0.85, 'e': 0.0001928476620528314}",20,0,29.503278421417182,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.85, 'e': 0.0001876010665570877}",25,0,-42.252660703940336,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
74,False,"{'a': 0.85, 'e': 0.00018256570206434894}",20,8,21.414971580578793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.85, 'e': 0.0001777303798501666}",25,13,22.090184190083896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.85, 'e': 0.00017308464231911546}",25,11,-16.441752759247986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
77,False,"{'a': 0.85, 'e': 0.00016861870641427754}",20,7,1.0170860066967229,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
78,False,"{'a': 0.85, 'e': 0.0001643234120717993}",30,3,-9.518935157844156,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
79,False,"{'a': 0.85, 'e': 0.00016019017521297008}",20,11,-26.70140798851483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
80,False,"{'a': 0.85, 'e': 0.00015621094482299826}",30,0,35.39268009827547,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.85, 'e': 0.00015237816371543435}",25,9,25.032518991943856,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.85, 'e': 0.00014868473262492893}",25,20,7.824236683467643,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.85, 'e': 0.00014512397730951789}",20,13,12.306196234306126,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.85, 'e': 0.00014168961837757426}",30,19,7.541166998965964,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
85,False,"{'a': 0.85, 'e': 0.00013837574358454424}",20,0,32.10294070857038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.85, 'e': 0.0001351767823710984}",20,16,6.274933860868562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.85, 'e': 0.00013208748243781346}",30,16,23.30177974487001,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.85, 'e': 0.0001291028881723306}",25,5,30.54316994910081,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.85, 'e': 0.00012621832076344013}",20,14,11.626647772343091,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.85, 'e': 0.00012342935985300356}",20,15,9.88060837228018,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.85, 'e': 0.00012073182659128383}",25,3,38.082923593888424,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.85, 'e': 0.00011812176797433254}",25,8,28.113560037410103,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.85, 'e': 0.00011559544235376089}",25,14,19.942456857229114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.85, 'e': 0.00011314930601966417}",25,12,23.77906576743246,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.85, 'e': 0.00011078000076681919}",25,15,18.478198289365345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.85, 'e': 0.00010848434236265513}",20,0,15.841931424958563,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.85, 'e': 0.00010625930984301985}",30,22,14.412473016008523,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.85, 'e': 0.0001041020355685217}",20,12,12.33639634287401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.85, 'e': 0.00010200979598030605}",30,6,23.717426080458324,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.85, 'e': 9.998000299960007e-05}",25,17,2.052514497381194,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.85, 'e': 9.801019602029405e-05}",30,0,-57.034813396707385,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
102,False,"{'a': 0.85, 'e': 9.609803444828164e-05}",30,24,11.431536525696675,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.85, 'e': 9.424129074530454e-05}",35,15,25.6018749361143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.85, 'e': 9.243784393868559e-05}",30,5,40.6486553763348,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.85, 'e': 9.068567356162843e-05}",30,12,-21.951315078820183,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
106,False,"{'a': 0.85, 'e': 8.898285399174548e-05}",25,12,18.08764328085369,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.85, 'e': 8.732754915818384e-05}",25,10,26.08773021059862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.85, 'e': 8.57180075901753e-05}",25,15,18.731306758884898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.85, 'e': 8.41525577820705e-05}",20,9,22.378614692629753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.85, 'e': 8.262960385194756e-05}",25,7,-15.957797495767863,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
111,False,"{'a': 0.85, 'e': 8.114762147273505e-05}",35,22,24.257721036534463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.85, 'e': 7.970515405647307e-05}",25,14,-4.964771066725657,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
113,False,"{'a': 0.85, 'e': 7.830080917387315e-05}",20,7,20.038475617152372,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.85, 'e': 7.693325519273893e-05}",20,12,14.816108555198483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.85, 'e': 7.56012181200909e-05}",25,19,11.986999920441507,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.85, 'e': 7.430347863400873e-05}",20,3,30.048869551796418,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.85, 'e': 7.303886929227622e-05}",25,2,10.903375367416164,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
118,False,"{'a': 0.85, 'e': 7.18062719058945e-05}",20,0,-57.686651407854285,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
119,False,"{'a': 0.85, 'e': 7.060461506642755e-05}",30,12,-15.628988207404301,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
120,False,"{'a': 0.85, 'e': 6.94328718169689e-05}",30,0,2.205264201041329,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
121,False,"{'a': 0.85, 'e': 6.829005745727395e-05}",25,7,26.94127959929451,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.85, 'e': 6.717522747429724e-05}",30,16,24.446190231150133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.85, 'e': 6.608747559001264e-05}",20,6,12.048992775139235,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.85, 'e': 6.502593191898074e-05}",30,22,12.705699809092735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.85, 'e': 6.398976122866895e-05}",20,4,26.523478646244136,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.85, 'e': 6.297816129602658e-05}",20,7,23.649103374914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.85, 'e': 6.199036135427641e-05}",20,8,19.794088414371004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.85, 'e': 6.102562062430663e-05}",30,13,-9.550513868587226,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.85, 'e': 6.0083226925437765e-05}",20,6,20.795773493375005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.85, 'e': 5.916249536069898e-05}",20,4,26.940569067816444,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.85, 'e': 5.826276707208173e-05}",20,8,19.938297341161462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.85, 'e': 5.738340806154596e-05}",20,6,23.132231848541373,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.85, 'e': 5.6523808073839275e-05}",25,14,17.392696340817547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.85, 'e': 5.5683379537452765e-05}",25,14,15.29581626529033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.85, 'e': 5.4861556560281574e-05}",25,10,27.339633475951373,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.85, 'e': 5.405779397678438e-05}",30,7,35.93150106567096,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.85, 'e': 5.327156644364579e-05}",25,13,-26.617275665295725,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
138,False,"{'a': 0.85, 'e': 5.2502367581140486e-05}",20,0,17.125203955907754,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.85, 'e': 5.1749709157578345e-05}",30,13,37.12997963225108,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.85, 'e': 5.101312031437795e-05}",30,18,20.1876394730259,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.85, 'e': 5.0292146829471676e-05}",20,13,-26.339422046641452,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
142,False,"{'a': 0.85, 'e': 4.9586350416890555e-05}",25,0,30.791218244288753,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
143,False,"{'a': 0.85, 'e': 4.889530806051231e-05}",20,12,14.146800276166296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.85, 'e': 4.821861138008123e-05}",35,22,20.206146877307003,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.85, 'e': 4.7555866027725716e-05}",30,13,9.122312904705081,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
146,False,"{'a': 0.85, 'e': 4.690669111330832e-05}",25,9,29.699990410395877,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.85, 'e': 4.627071865704459e-05}",20,4,23.810059094947007,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.85, 'e': 4.564759306792183e-05}",25,17,13.531311395647391,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.85, 'e': 4.503697064653738e-05}",35,16,16.605444621781494,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
150,False,"{'a': 0.85, 'e': 4.4438519111058444e-05}",20,13,12.30418056876228,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.85, 'e': 4.385191714508268e-05}",25,0,40.14778101059715,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,False,"{'a': 0.85, 'e': 4.327685396625075e-05}",20,0,31.119671922127285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,False,"{'a': 0.85, 'e': 4.2713028914529404e-05}",25,11,25.59617227508378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.85, 'e': 4.216015105914669e-05}",20,4,17.271940602503204,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.85, 'e': 4.161793882321974e-05}",20,2,29.115057976737738,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.85, 'e': 4.1086119625170846e-05}",30,8,39.031791780189685,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.85, 'e': 4.056442953607911e-05}",25,0,35.19031121466912,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.85, 'e': 4.0052612952163515e-05}",20,0,31.796521759207273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.85, 'e': 3.9550422281638475e-05}",30,19,17.291736917488038,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.85, 'e': 3.9057617645225535e-05}",20,13,14.74896752006385,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.85, 'e': 3.857396658964488e-05}",20,8,18.97440503455761,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.85, 'e': 3.809924381344765e-05}",20,2,25.854863108981828,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.85, 'e': 3.7633230904585346e-05}",30,15,-15.7687016725196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.85, 'e': 3.7175716089145455e-05}",25,2,36.3469841730351,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.85, 'e': 3.672649399071373e-05}",20,10,15.7444215614949,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.85, 'e': 3.628536539985252e-05}",30,8,25.24196810624423,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.85, 'e': 3.5852137053211975e-05}",20,11,16.76631846913621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.85, 'e': 3.5426621421816914e-05}",20,10,15.689660650862796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.85, 'e': 3.5008636508096326e-05}",25,12,22.97450041193074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.85, 'e': 3.459800565124517e-05}",20,1,27.844836448224687,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.85, 'e': 3.419455734053007e-05}",20,7,16.834229188809147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.85, 'e': 3.379812503617033e-05}",30,18,19.500036409602362,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.85, 'e': 3.34085469974451e-05}",20,11,-39.23144815885579,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
174,False,"{'a': 0.85, 'e': 3.3025666117695335e-05}",20,10,17.237942801292544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.85, 'e': 3.2649329765906495e-05}",20,8,18.371823433707075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.85, 'e': 3.227938963457346e-05}",30,19,17.940568630489885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.85, 'e': 3.191570159356471e-05}",20,0,29.354987296607458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.85, 'e': 3.155812554971691e-05}",20,0,27.700228817643094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.85, 'e': 3.120652531190446e-05}",20,8,20.915369978925007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.85, 'e': 3.0860768461341435e-05}",20,16,6.832522378675408,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.85, 'e': 3.05207262268852e-05}",20,12,14.833806259087194,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
