trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
43,False,"{'a': 0.9, 'e': 0.36953862902951623}",20,9,20.686386008216655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.9, 'e': 0.36131685172433886}",20,2,23.132227358029738,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.9, 'e': 0.3532779987922736}",30,16,13.84979360086161,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.9, 'e': 0.3454180003923315}",30,14,-57.661192803420576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
47,False,"{'a': 0.9, 'e': 0.3377328772324505}",30,0,-106.07116291719571,"{0: 24, 1: 3, 2: 0, 3: 0, 4: 3}",0
48,False,"{'a': 0.9, 'e': 0.3302187385548937}",35,13,34.373130892295855,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.9, 'e': 0.32287178016647017}",30,12,25.081931563057655,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.9, 'e': 0.31568828251258113}",25,12,18.751224475429236,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.9, 'e': 0.3086646087941157}",25,8,17.923757975013157,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.9, 'e': 0.3017972031262438}",20,12,14.274599908111574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.9, 'e': 0.29508258873817356}",25,0,36.2022422003024,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.9, 'e': 0.28851736621296165}",20,0,26.620522956513504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.9, 'e': 0.2820982117664862}",25,15,4.212175403410934,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.9, 'e': 0.27582187556470966}",20,0,23.998425500245347,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.9, 'e': 0.2696851800783814}",20,16,4.618678233001602,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.9, 'e': 0.2636850184743451}",30,18,-21.399617820373212,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
59,False,"{'a': 0.9, 'e': 0.25781835304263867}",20,0,20.014442640303443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
60,False,"{'a': 0.9, 'e': 0.25208221365858835}",25,0,-58.32966746293744,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
61,False,"{'a': 0.9, 'e': 0.24647369627911975}",25,11,25.046487256551217,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.9, 'e': 0.24098996147252397}",20,0,27.11654965914501,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.9, 'e': 0.23562823298093477}",25,5,-41.20466550097079,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
64,False,"{'a': 0.9, 'e': 0.23038579631478867}",30,7,31.660149085255114,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.9, 'e': 0.22525999737855665}",20,11,18.321225140766032,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.9, 'e': 0.22024824112705146}",20,8,22.534150615973175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.9, 'e': 0.21534799025163084}",20,13,11.724925945751508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.9, 'e': 0.2105567638956306}",25,10,27.761774506238247,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.9, 'e': 0.20587213639837806}",30,14,4.552619422825968,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
70,False,"{'a': 0.9, 'e': 0.2012917360671494}",25,0,25.263852808561634,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
71,False,"{'a': 0.9, 'e': 0.1968132439764498}",20,5,27.855282373933594,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.9, 'e': 0.19243439279400773}",25,18,-30.226193205679387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
73,False,"{'a': 0.9, 'e': 0.18815296563288952}",25,3,-16.092566393037217,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
74,False,"{'a': 0.9, 'e': 0.183966794929153}",35,4,5.526023411223486,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 1}",1
75,False,"{'a': 0.9, 'e': 0.17987376134447208}",20,7,-20.824026191396737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
76,False,"{'a': 0.9, 'e': 0.1758717926931765}",20,12,14.09113432965364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.9, 'e': 0.17195886289316326}",20,0,25.99064109885984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,False,"{'a': 0.9, 'e': 0.16813299094014966}",25,14,21.29957175613429,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.9, 'e': 0.16439223990474733}",30,8,38.0743439190714,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.9, 'e': 0.16073471595185043}",20,0,25.277186055604457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.9, 'e': 0.15715856738184122}",20,0,18.696812787917185,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.9, 'e': 0.15366198369312753}",20,8,19.035688445986423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.9, 'e': 0.15024319466553773}",20,0,21.081140996107614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.9, 'e': 0.14690046946410876}",25,0,35.22775160643415,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,False,"{'a': 0.9, 'e': 0.14363211576281426}",20,8,20.85732867194961,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.9, 'e': 0.14043647888778812}",25,13,20.8904798478385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.9, 'e': 0.13731194097961066}",25,8,26.093324997685745,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.9, 'e': 0.1342569201742327}",25,10,25.210623815990473,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.9, 'e': 0.131269869802123}",20,5,25.807408518517533,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.9, 'e': 0.12834927760523393}",25,10,24.278287295750943,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.9, 'e': 0.12549366497138847}",20,13,-29.857046654751258,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
92,False,"{'a': 0.9, 'e': 0.12270158618570108}",30,3,43.151047825107355,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.9, 'e': 0.11997162769865403}",35,24,-23.55431017393788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
94,False,"{'a': 0.9, 'e': 0.11730240741045728}",30,18,17.734914747098134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.9, 'e': 0.1146925739713314}",25,0,-2.3872221724027165,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
96,False,"{'a': 0.9, 'e': 0.11214080609735752}",25,0,-8.34719252523942,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
97,False,"{'a': 0.9, 'e': 0.1096458119015493}",35,16,29.3311519212313,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.9, 'e': 0.10720632823980768}",25,12,23.002031476433892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.9, 'e': 0.10482112007142684}",20,8,20.087936093007794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.9, 'e': 0.10248897983382885}",25,0,-5.707286328435545,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
101,False,"{'a': 0.9, 'e': 0.10020872683120907}",30,12,17.82828695793798,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.9, 'e': 0.09797920663678371}",20,12,18.203491141558846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.9, 'e': 0.09579929050833683}",25,11,19.52744610602894,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.9, 'e': 0.09366787481677014}",30,3,27.40295358300864,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.9, 'e': 0.09158388048736756}",25,15,20.25205972228129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.9, 'e': 0.08954625245349025}",25,12,23.94874416718183,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.9, 'e': 0.08755395912242693}",20,6,22.847186764385462,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.9, 'e': 0.08560599185312773}",20,7,19.22127685275887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.9, 'e': 0.08370136444555829}",25,2,-4.435029641687078,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
110,False,"{'a': 0.9, 'e': 0.08183911264141494}",20,6,15.14667315919841,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.9, 'e': 0.08001829363594824}",30,14,33.29036010800394,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.9, 'e': 0.07823798560064807}",35,19,6.1979279306652275,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
113,False,"{'a': 0.9, 'e': 0.0764972872165481}",20,0,26.721544072329625,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.9, 'e': 0.07479531721791387}",20,3,25.04201909100558,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.9, 'e': 0.07313121394608334}",20,8,20.399953470233935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.9, 'e': 0.07150413491323353}",25,8,28.6691067817692,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.9, 'e': 0.06991325637585331}",25,8,26.57769948449435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.9, 'e': 0.06835777291770549}",20,0,31.437898858867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
119,False,"{'a': 0.9, 'e': 0.06683689704206766}",20,8,23.239173662430524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.9, 'e': 0.0653498587730453}",30,22,15.960468745115733,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.9, 'e': 0.06389590526575482}",30,9,-8.082643575467754,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
122,False,"{'a': 0.9, 'e': 0.06247430042518}",20,8,-0.8297693610701686,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
123,False,"{'a': 0.9, 'e': 0.06108432453350793}",25,7,30.503079446470004,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.9, 'e': 0.05972527388575662}",20,9,21.94988568468605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.9, 'e': 0.0583964604335094}",25,8,30.498561559424473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.9, 'e': 0.05709721143657551}",20,0,15.286717351757176,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
127,False,"{'a': 0.9, 'e': 0.05582686912240122}",20,0,27.63747000269569,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.9, 'e': 0.054584790353058264}",25,3,33.983346761746766,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.9, 'e': 0.05337034629964159}",25,7,-17.010594182473472,"{0: 16, 1: 0, 2: 0, 3: 2, 4: 0}",1
130,False,"{'a': 0.9, 'e': 0.05218292212391137}",25,19,12.647046856316043,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.9, 'e': 0.05102191666701784}",20,8,-16.924452446911978,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
132,False,"{'a': 0.9, 'e': 0.049886742145152006}",30,0,-62.20995896322908,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
133,False,"{'a': 0.9, 'e': 0.04877682385196733}",20,7,-16.949030147862338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
134,False,"{'a': 0.9, 'e': 0.047691599867622475}",25,0,-10.563644499990263,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
135,False,"{'a': 0.9, 'e': 0.04663052077429743}",20,0,23.40446377510218,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.9, 'e': 0.04559304937803887}",20,10,20.74609619031689,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.9, 'e': 0.044578660436794385}",20,0,30.265745669229876,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
138,False,"{'a': 0.9, 'e': 0.043586840394497346}",30,16,13.304049410903787,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.9, 'e': 0.04261708712106825}",20,10,15.770617978934354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.9, 'e': 0.041668909658200685}",20,0,28.898086437596888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
141,False,"{'a': 0.9, 'e': 0.040741827970803085}",35,20,13.694577800705318,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.9, 'e': 0.03983537270397079}",30,1,48.00132341129945,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.9, 'e': 0.03894908494536509}",30,17,18.88752216425025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.9, 'e': 0.03808251599287907}",20,1,27.053848262992176,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.9, 'e': 0.03723522712747253}",25,15,16.10340274535885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.9, 'e': 0.03640678939106113}",30,20,15.986872966727082,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.9, 'e': 0.035596783369347254}",30,17,21.80936740898318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.9, 'e': 0.034804798979482444}",30,15,26.854122358128773,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.9, 'e': 0.034030435262454334}",20,10,16.04401437741216,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.9, 'e': 0.03327330018009247}",20,10,15.703347937072042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.9, 'e': 0.03253301041659065}",20,12,11.308989453528373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.9, 'e': 0.03180919118444522}",25,9,27.827562503513462,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.9, 'e': 0.031101476034710664}",20,0,18.243865324715753,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
154,False,"{'a': 0.9, 'e': 0.03040950667147725}",20,6,-24.641492870840615,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
155,False,"{'a': 0.9, 'e': 0.029732932770475902}",25,16,-27.85005156868096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
156,False,"{'a': 0.9, 'e': 0.029071411801719096}",20,0,28.384281228348964,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.9, 'e': 0.028424608856087805}",20,0,29.581014428157346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.9, 'e': 0.027792196475776507}",30,8,37.51922765600766,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.9, 'e': 0.027173854488510764}",20,6,18.60278953724875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.9, 'e': 0.026569269845453096}",20,8,21.74006741132318,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.9, 'e': 0.025978136462715358}",20,13,10.053019451516032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.9, 'e': 0.025400155066397267}",20,0,20.40736433838649,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.9, 'e': 0.024835033041072506}",25,0,39.56987909569447,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,False,"{'a': 0.9, 'e': 0.024282484281646033}",25,5,30.442216351438333,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.9, 'e': 0.023742229048507153}",20,4,26.049977494555517,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.9, 'e': 0.023213993825905426}",30,12,22.697508606168523,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.9, 'e': 0.022697511183477504}",25,0,35.22553911971622,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.9, 'e': 0.02219251964085471}",25,15,15.519160719773351,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.9, 'e': 0.02169876353528311}",25,19,3.8730070679074986,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.9, 'e': 0.021215992892188715}",20,13,12.680269580905135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.9, 'e': 0.020743963298622537}",25,0,32.754118080213075,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,False,"{'a': 0.9, 'e': 0.020282435779521348}",35,21,29.442169775450317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.9, 'e': 0.019831176676721383}",20,10,17.479149993338098,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.9, 'e': 0.01938995753066397}",20,9,20.888892067944564,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.9, 'e': 0.018958554964732945}",35,25,19.92597486212295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.9, 'e': 0.0185367505721655}",30,7,29.137811690661536,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.9, 'e': 0.018124330805479094}",20,12,12.350876489027051,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.9, 'e': 0.017721086868358486}",25,0,37.66820180246872,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.9, 'e': 0.017326814609948095}",30,8,-14.425472812875675,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
180,False,"{'a': 0.9, 'e': 0.016941314421496326}",25,15,17.97972052254253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.9, 'e': 0.016564391135299346}",20,12,11.414809258705748,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.9, 'e': 0.016195853925893254}",20,11,14.977974913892034,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.9, 'e': 0.015835516213444686}",25,14,24.954165438331867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.9, 'e': 0.015483195569290679}",35,9,-45.5022870962575,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 2}",1
185,False,"{'a': 0.9, 'e': 0.015138713623580345}",20,10,16.550931978704018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
