trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
101,False,"{'a': 0.9, 'e': 0.06325380468886488}",20,11,-93.95780543983997,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 2}",1
102,False,"{'a': 0.9, 'e': 0.061568801863091424}",25,0,-212.23395268462005,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
103,False,"{'a': 0.9, 'e': 0.05992868542062456}",30,0,-138.94655042048558,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
104,False,"{'a': 0.9, 'e': 0.05833225964394053}",20,0,-49.62114629469628,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
105,False,"{'a': 0.9, 'e': 0.05677836066794592}",20,0,-82.0560012364465,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
106,False,"{'a': 0.9, 'e': 0.0552658556314684}",20,0,-62.308122863003604,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
107,False,"{'a': 0.9, 'e': 0.05379364185135084}",20,0,-109.30648410690915,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
108,False,"{'a': 0.9, 'e': 0.05236064601854637}",20,0,-58.221436926857905,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
109,False,"{'a': 0.9, 'e': 0.05096582341562861}",25,3,-75.30295021147937,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 1}",1
110,False,"{'a': 0.9, 'e': 0.04960815715514635}",20,2,27.333839936292325,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.9, 'e': 0.048286657438267655}",20,0,-11.808028315260236,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
112,False,"{'a': 0.9, 'e': 0.04700036083317255}",20,8,22.660954746091733,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.9, 'e': 0.04574832957266864}",25,0,-14.228153938688118,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
114,False,"{'a': 0.9, 'e': 0.04452965087051727}",25,7,30.89475758770414,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.9, 'e': 0.04334343625597195}",25,3,38.04577353148542,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.9, 'e': 0.042188820926043806}",30,23,-10.049855843995644,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
117,False,"{'a': 0.9, 'e': 0.04106496311502191}",30,12,28.685485541098675,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.9, 'e': 0.039971043480788816}",20,5,25.112734601791608,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.9, 'e': 0.03890626450748385}",20,7,21.463737153609618,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.9, 'e': 0.03786984992407871}",20,10,15.887198680476983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.9, 'e': 0.03686104413844156}",35,21,21.884458335370383,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.9, 'e': 0.03587911168647685}",20,0,31.177510376902507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
123,False,"{'a': 0.9, 'e': 0.03492333669593943}",20,0,26.13839662372385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.9, 'e': 0.03399302236453203}",25,15,9.149900366476654,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.9, 'e': 0.033087490451905434}",30,16,27.68290598473899,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.9, 'e': 0.03220608078519131}",20,0,28.78955870297953,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
127,False,"{'a': 0.9, 'e': 0.0313481507777069}",25,9,26.7454953487283,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.9, 'e': 0.030513074960480887}",30,15,27.963580725114355,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.9, 'e': 0.029700244526258825}",20,6,23.93098424542599,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.9, 'e': 0.028909066885655674}",30,8,35.38685206107369,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.9, 'e': 0.028138965235131895}",25,17,15.545436997078614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.9, 'e': 0.02738937813647813}",20,10,19.12107493907346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.9, 'e': 0.026659759107501874}",20,6,-60.72247037483122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
134,False,"{'a': 0.9, 'e': 0.025949576223617765}",20,3,24.01425753875469,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.9, 'e': 0.025258311730050997}",20,0,28.02144228894822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.9, 'e': 0.024585461664371144}",20,6,29.216788009708424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.9, 'e': 0.023930535489081278}",25,0,-7.489685150749971,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
138,False,"{'a': 0.9, 'e': 0.023293055733994355}",25,13,17.17402223282093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.9, 'e': 0.02267255764813631}",35,22,24.276410559885047,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.9, 'e': 0.022068588860922056}",20,3,25.37973406720211,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.9, 'e': 0.021480709052357248}",25,8,27.555794409207813,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.9, 'e': 0.020908489632025507}",20,6,20.34160141746383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.9, 'e': 0.02035151342662707}",25,10,23.73412009824328,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.9, 'e': 0.019809374375840932}",25,0,31.90025974431797,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.9, 'e': 0.019281677236288913}",35,19,30.433073758071703,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.9, 'e': 0.018768037293385716}",30,19,21.68325636831256,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.9, 'e': 0.018268080080864963}",20,0,11.381774928692494,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
148,False,"{'a': 0.9, 'e': 0.017781441107776724}",20,6,22.01397905187248,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.9, 'e': 0.01730776559275743}",25,14,17.063513946900727,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.9, 'e': 0.016846708205378567}",20,9,15.801702615288587,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.9, 'e': 0.01639793281438551}",20,8,21.582501826149844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.9, 'e': 0.01596111224264294}",20,7,25.020059611431027,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.9, 'e': 0.015535928028608223}",25,13,21.36205330967344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.9, 'e': 0.01512207019415884}",20,16,6.720324794060366,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.9, 'e': 0.014719237018604616}",30,7,21.061940422121438,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.9, 'e': 0.014327134818719963}",25,2,17.572017078508996,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
157,False,"{'a': 0.9, 'e': 0.013945477734635817}",30,16,11.698888242319425,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.9, 'e': 0.013573987521435111}",20,0,25.78598829019842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.9, 'e': 0.013212393346299934}",30,12,26.90252480856774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.9, 'e': 0.012860431591062389}",35,23,21.42652046912862,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.9, 'e': 0.012517845660015287}",25,6,12.776652373936965,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.9, 'e': 0.01218438579284251}",20,14,14.245253197194955,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.9, 'e': 0.011859808882532673}",30,7,29.206302182139524,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.9, 'e': 0.01154387829814336}",25,13,24.364792258776617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.9, 'e': 0.011236363712286666}",20,10,-26.686909925210287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
166,False,"{'a': 0.9, 'e': 0.010937040933210355}",20,14,11.299400780088094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.9, 'e': 0.010645691741352119}",20,12,17.200370882255328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.9, 'e': 0.010362103730247868}",20,14,8.149150295394875,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.9, 'e': 0.010086070151678025}",30,10,28.36282218376468,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.9, 'e': 0.009817389764938877}",20,0,24.38912785656234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.9, 'e': 0.00955586669012922}",25,12,14.406257960751919,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.9, 'e': 0.009301310265345232}",20,10,16.721455065388586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.9, 'e': 0.009053534907679493}",20,7,1.0452743075642466,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
174,False,"{'a': 0.9, 'e': 0.008812359977922832}",30,4,44.096160382311304,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.9, 'e': 0.008577609648870343}",25,14,20.201547245137625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.9, 'e': 0.008349112777135567}",25,18,-26.68348574627764,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
177,False,"{'a': 0.9, 'e': 0.008126702778379378}",30,18,-5.271033381920985,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
178,False,"{'a': 0.9, 'e': 0.007910217505862627}",20,16,8.20003828446757,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.9, 'e': 0.007699499132233988}",20,10,19.577295864105146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.9, 'e': 0.0074943940344668275}",25,12,24.545735573743578,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.9, 'e': 0.007294752681861213}",20,13,13.132275786552292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.9, 'e': 0.007100429527029415}",20,8,19.69352385816459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.9, 'e': 0.00691128289978541}",25,11,26.57404865484914,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.9, 'e': 0.006727174903861044}",25,18,14.101431367496064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
