trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
33,False,"{'a': 0.1, 'e': 0.7679735396567061}",20,0,-99.51421022324459,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
34,False,"{'a': 0.1, 'e': 0.7618542610898376}",20,0,-133.0646574754738,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
35,False,"{'a': 0.1, 'e': 0.7557837414557255}",25,0,-90.43451707588886,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
36,False,"{'a': 0.1, 'e': 0.7497615922390413}",20,0,-68.31210717774884,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",1
37,False,"{'a': 0.1, 'e': 0.7437874280201796}",25,16,-49.130380465635554,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
38,False,"{'a': 0.1, 'e': 0.7378608664505911}",20,0,-77.41960321911716,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
39,False,"{'a': 0.1, 'e': 0.7319815282283126}",25,0,-148.1232003184969,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
40,False,"{'a': 0.1, 'e': 0.7261490370736909}",30,10,-121.1148023983286,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",1
41,False,"{'a': 0.1, 'e': 0.7203630197053014}",20,0,-83.68771999595177,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
42,False,"{'a': 0.1, 'e': 0.7146231058160573}",20,0,-104.70365288421377,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
43,False,"{'a': 0.1, 'e': 0.7089289280495107}",25,7,-50.8885007640819,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
44,False,"{'a': 0.1, 'e': 0.7032801219763409}",20,0,-1.0180045239709516,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
45,False,"{'a': 0.1, 'e': 0.697676326071031}",25,1,-77.1968976706916,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 1}",1
46,False,"{'a': 0.1, 'e': 0.6921171816887304}",20,8,-103.3991792427366,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 2}",1
47,False,"{'a': 0.1, 'e': 0.686602333042301}",30,16,-47.36521112278115,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
48,False,"{'a': 0.1, 'e': 0.6811314271795471}",25,6,-37.44913801392487,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
49,False,"{'a': 0.1, 'e': 0.675704113960626}",30,6,-57.49441198062921,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 0}",1
50,False,"{'a': 0.1, 'e': 0.6703200460356393}",35,0,-156.862514042201,"{0: 22, 1: 3, 2: 7, 3: 1, 4: 2}",0
51,False,"{'a': 0.1, 'e': 0.6649788788224019}",25,0,-105.29204714409161,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
52,False,"{'a': 0.1, 'e': 0.659680270484389}",30,0,-71.32219823931325,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
53,False,"{'a': 0.1, 'e': 0.6544238819088586}",25,0,-48.870552660849995,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
54,False,"{'a': 0.1, 'e': 0.6492093766851474}",20,8,2.3605941889130113,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
55,False,"{'a': 0.1, 'e': 0.6440364210831414}",25,14,-39.80267361744104,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
56,False,"{'a': 0.1, 'e': 0.6389046840319162}",20,0,-79.47604951362605,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",1
57,False,"{'a': 0.1, 'e': 0.633813837098549}",30,0,-4.418484680341787,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
58,False,"{'a': 0.1, 'e': 0.6287635544670984}",25,0,-9.056913118440333,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
59,False,"{'a': 0.1, 'e': 0.623753512917752}",25,0,-35.93176490079008,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
60,False,"{'a': 0.1, 'e': 0.6187833918061408}",25,0,-83.69695607641823,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
61,False,"{'a': 0.1, 'e': 0.6138528730428171}",30,0,-180.96096542437192,"{0: 18, 1: 2, 2: 7, 3: 0, 4: 3}",0
62,False,"{'a': 0.1, 'e': 0.6089616410728969}",30,0,-105.73563768906061,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
63,False,"{'a': 0.1, 'e': 0.6041093828558647}",20,0,-29.551929119895096,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
64,False,"{'a': 0.1, 'e': 0.5992957878455384}",20,0,-14.820077853724152,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
65,False,"{'a': 0.1, 'e': 0.5945205479701944}",25,0,4.91258722199346,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
66,False,"{'a': 0.1, 'e': 0.5897833576128504}",20,0,-7.548762010303883,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
67,False,"{'a': 0.1, 'e': 0.5850839135917069}",30,5,-72.21608902715832,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",1
68,False,"{'a': 0.1, 'e': 0.5804219151407424}",35,7,-105.81920269886147,"{0: 18, 1: 4, 2: 3, 3: 2, 4: 1}",1
69,False,"{'a': 0.1, 'e': 0.5757970638904645}",25,0,-33.46533886129276,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
70,False,"{'a': 0.1, 'e': 0.5712090638488149}",20,0,-117.63190294417134,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
71,False,"{'a': 0.1, 'e': 0.5666576213822246}",20,7,-51.3993991387392,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
72,False,"{'a': 0.1, 'e': 0.5621424451968224}",20,0,-45.427219716634326,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
73,False,"{'a': 0.1, 'e': 0.5576632463197913}",30,16,19.085057057559098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.1, 'e': 0.5532197380808739}",30,4,-40.90839264400765,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 1}",1
75,False,"{'a': 0.1, 'e': 0.5488116360940265}",25,4,9.251383314268253,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.1, 'e': 0.5444386582392171}",25,0,-28.588732435634437,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
77,False,"{'a': 0.1, 'e': 0.5401005246443706}",20,0,-3.2153961737795163,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
78,False,"{'a': 0.1, 'e': 0.535796957667456}",30,0,-113.15277339169572,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 3}",0
79,False,"{'a': 0.1, 'e': 0.5315276818787179}",20,12,-4.814905017412968,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
80,False,"{'a': 0.1, 'e': 0.5272924240430485}",30,10,-67.6612961847721,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",1
81,False,"{'a': 0.1, 'e': 0.5230909131025008}",20,0,-23.282177400666132,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
82,False,"{'a': 0.1, 'e': 0.5189228801589404}",30,0,-8.819155248266112,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
83,False,"{'a': 0.1, 'e': 0.5147880584568362}",30,11,7.136446534819383,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
84,False,"{'a': 0.1, 'e': 0.5106861833661879}",20,5,-43.94059692491435,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
85,False,"{'a': 0.1, 'e': 0.5066169923655895}",30,4,-23.786597199660328,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 0}",1
86,False,"{'a': 0.1, 'e': 0.5025802250254283}",25,17,16.531712217232858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.1, 'e': 0.4985756229912165}",20,9,16.285441669422006,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.1, 'e': 0.494602929967057}",25,11,13.077683888842564,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
89,False,"{'a': 0.1, 'e': 0.4906618916992401}",20,0,-24.074706817227174,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
90,False,"{'a': 0.1, 'e': 0.4867522559599717}",25,8,-17.417692349293066,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
91,False,"{'a': 0.1, 'e': 0.48287377253122976}",20,5,-38.19638402074573,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
92,False,"{'a': 0.1, 'e': 0.4790261931887511}",25,3,11.987887478270936,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
93,False,"{'a': 0.1, 'e': 0.47520927168614446}",30,5,9.688863463014618,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
94,False,"{'a': 0.1, 'e': 0.4714227637391309}",25,0,2.359488769825022,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
95,False,"{'a': 0.1, 'e': 0.46766642700990924}",20,1,-29.620540047453325,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
96,False,"{'a': 0.1, 'e': 0.4639400210916467}",20,12,4.589162987566849,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.1, 'e': 0.46024330749309256}",25,0,-50.39069455311781,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
98,False,"{'a': 0.1, 'e': 0.4565760496233147}",25,0,-31.314466558542694,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
99,False,"{'a': 0.1, 'e': 0.4529380127765577}",30,0,-97.40252344848739,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 3}",0
100,False,"{'a': 0.1, 'e': 0.44932896411722156}",20,2,-38.38509631935137,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
101,False,"{'a': 0.1, 'e': 0.4457486726649602}",25,11,9.717616278493278,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.1, 'e': 0.44219690927989863}",25,2,-0.0902664584421633,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
103,False,"{'a': 0.1, 'e': 0.4386734466479678}",20,0,-33.38145479547208,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
104,False,"{'a': 0.1, 'e': 0.43517805926635666}",20,9,-32.02156390714914,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
105,False,"{'a': 0.1, 'e': 0.43171052342907973}",30,10,7.894275711544064,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.1, 'e': 0.4282706172126597}",25,14,-0.9923791800657016,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
107,False,"{'a': 0.1, 'e': 0.42485812046192456}",25,0,-76.70339359351624,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
108,False,"{'a': 0.1, 'e': 0.42147281477591764}",25,13,-24.932480553500067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
109,False,"{'a': 0.1, 'e': 0.41811448349391933}",20,2,-26.06818767133128,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
110,False,"{'a': 0.1, 'e': 0.4147829116815814}",20,0,17.875636191703013,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
111,False,"{'a': 0.1, 'e': 0.41147788611717057}",25,10,-35.6742034053198,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
112,False,"{'a': 0.1, 'e': 0.4081991952779227}",30,2,20.711564431211915,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.1, 'e': 0.4049466293265049}",25,11,-55.918774720387994,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
114,False,"{'a': 0.1, 'e': 0.401719980097586}",20,6,-11.387991161205077,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
115,False,"{'a': 0.1, 'e': 0.39851904108451414}",30,0,6.839137991126444,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
116,False,"{'a': 0.1, 'e': 0.3953436074260998}",20,0,-9.653867010326003,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
117,False,"{'a': 0.1, 'e': 0.39219347589350495}",25,4,7.655186339106045,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.1, 'e': 0.3890684448772363}",30,0,-27.233638657292108,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
119,False,"{'a': 0.1, 'e': 0.3859683143742421}",30,18,9.497267852776927,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
120,False,"{'a': 0.1, 'e': 0.38289288597511206}",20,0,-3.739015448167799,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
121,False,"{'a': 0.1, 'e': 0.3798419628513787}",20,0,-19.672836148099304,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
122,False,"{'a': 0.1, 'e': 0.37681534974292086}",20,0,-31.715173701993034,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
123,False,"{'a': 0.1, 'e': 0.3738128529454665}",25,0,2.3410884399739578,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
124,False,"{'a': 0.1, 'e': 0.37083428029819565}",25,18,-7.6902051376011995,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.1, 'e': 0.36787944117144233}",25,0,-10.053460195712187,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
126,False,"{'a': 0.1, 'e': 0.36494814645449375}",30,18,-37.56376454618338,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
127,False,"{'a': 0.1, 'e': 0.36204020854348745}",25,8,-3.116642983806969,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
128,False,"{'a': 0.1, 'e': 0.3591554413294046}",20,8,-12.105751934398118,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
129,False,"{'a': 0.1, 'e': 0.3562936601861588}",20,12,-39.68616324697921,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
130,False,"{'a': 0.1, 'e': 0.35345468195878016}",20,0,-45.023215431927774,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
131,False,"{'a': 0.1, 'e': 0.35063832495169295}",25,5,-41.98758847796695,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
132,False,"{'a': 0.1, 'e': 0.3478444089170874}",20,9,4.535808980922453,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.1, 'e': 0.34507275504338375}",25,3,-1.6574025999859585,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
134,False,"{'a': 0.1, 'e': 0.34232318594378797}",20,11,10.181464716189737,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.1, 'e': 0.3395955256449391}",25,0,-43.6715261059851,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
136,False,"{'a': 0.1, 'e': 0.33688959957564707}",35,23,15.330600113752203,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.1, 'e': 0.33420523455571977}",20,5,-84.69851234116108,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
138,False,"{'a': 0.1, 'e': 0.3315422587848797}",25,4,4.180373181184243,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
139,False,"{'a': 0.1, 'e': 0.3289005018317685}",25,10,-37.102668537426254,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
140,False,"{'a': 0.1, 'e': 0.32627979462303947}",25,8,8.489636839616974,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.1, 'e': 0.3236799694325367}",20,6,15.68836691815726,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.1, 'e': 0.32110085987056064}",20,14,7.580153936774119,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.1, 'e': 0.31854230087321894}",20,0,-45.41995268713869,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
144,False,"{'a': 0.1, 'e': 0.31600412869186245}",20,16,5.9464503711498,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.1, 'e': 0.3134861808826053}",30,12,-7.31365862636815,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
146,False,"{'a': 0.1, 'e': 0.3109882962959281}",20,0,1.034825575369341,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
147,False,"{'a': 0.1, 'e': 0.3085103150663647}",25,20,8.872599304080534,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.1, 'e': 0.3060520786022707}",20,0,-39.067078573211084,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
149,False,"{'a': 0.1, 'e': 0.30361342957567317}",30,14,7.326098565697647,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.1, 'e': 0.30119421191220214}",30,12,-0.29231790090912924,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
151,False,"{'a': 0.1, 'e': 0.29879427078110127}",25,0,4.410431275030652,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
152,False,"{'a': 0.1, 'e': 0.2964134525853191}",20,0,-21.963276435176276,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
153,False,"{'a': 0.1, 'e': 0.29405160495167837}",20,0,-8.299597297888676,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
154,False,"{'a': 0.1, 'e': 0.2917085767211244}",20,13,12.091456229796298,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.1, 'e': 0.2893842179390506}",30,11,23.417856889585185,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.1, 'e': 0.28707837984570167}",20,0,-9.917013726779755,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
157,False,"{'a': 0.1, 'e': 0.2847909148666525}",25,15,15.442021563981196,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.1, 'e': 0.2825216766033636}",30,18,2.1847177128050843,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.1, 'e': 0.28027051982381157}",30,0,-71.94019522801335,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
160,False,"{'a': 0.1, 'e': 0.27803730045319414}",30,20,-29.430547984541626,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
161,False,"{'a': 0.1, 'e': 0.27582187556470933}",25,11,-13.223154439319577,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
162,False,"{'a': 0.1, 'e': 0.27362410337040804}",20,5,17.564442941428624,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.1, 'e': 0.27144384321211973}",20,9,-7.754257210326973,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
164,False,"{'a': 0.1, 'e': 0.26928095555244996}",25,9,1.6001076259078038,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.1, 'e': 0.26713530196585034}",35,2,36.13087781740491,"{0: 31, 1: 2, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.1, 'e': 0.2650067451297589}",20,0,-22.9568075810306,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
167,False,"{'a': 0.1, 'e': 0.26289514881581166}",20,0,-30.995426817846134,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
168,False,"{'a': 0.1, 'e': 0.26080037788112365}",20,0,11.574708983952668,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
169,False,"{'a': 0.1, 'e': 0.25872229825964005}",25,18,13.258894916206476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.1, 'e': 0.2566607769535559}",20,0,-99.94511715545589,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 3}",0
171,False,"{'a': 0.1, 'e': 0.2546156820248037}",25,6,-11.371902364462922,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
172,False,"{'a': 0.1, 'e': 0.2525868825866102}",20,0,19.828874844667958,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
173,False,"{'a': 0.1, 'e': 0.25057424879511875}",20,4,-44.57209657189702,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
174,False,"{'a': 0.1, 'e': 0.24857765184107966}",20,6,3.532500631201458,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.1, 'e': 0.24659696394160643}",25,11,-25.21465024858697,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
176,False,"{'a': 0.1, 'e': 0.2446320583319975}",25,11,22.792740500939708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.1, 'e': 0.24268280925762298}",25,3,-67.03333494390083,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
178,False,"{'a': 0.1, 'e': 0.24074909196587688}",30,14,-21.224446652320133,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
179,False,"{'a': 0.1, 'e': 0.23883078269819244}",35,0,-71.73924122008536,"{0: 30, 1: 1, 2: 1, 3: 1, 4: 2}",0
180,False,"{'a': 0.1, 'e': 0.23692775868212176}",25,3,33.0863820985695,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.1, 'e': 0.23503989812347828}",20,0,8.290196886341933,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.1, 'e': 0.2331670801985418}",25,12,7.588532816464513,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.1, 'e': 0.23130918504632592}",25,0,-6.859406160441247,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
184,False,"{'a': 0.1, 'e': 0.22946609376090668}",30,7,0.6106142653532329,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
